Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project Code,Expenditure Type,Supplier Type,Contract Number,Vat Registration Num
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"30,453.37",HTA Commissioned Research,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"39,848.01",HS & DR,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"109,262.50",HTA Researcher Lead,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"67,351.80",HTA Commissioned Research,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"136,527.11",Commissioned EME,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"114,666.00",PROJECTS,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"18,797.00",PROJECTS,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"112,500.00",HTA - Support for Clinical Trials,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"127,729.89",HTA Researcher Lead,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"34,978.15",NIHR Public Health Research ( NETSCC ),OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"59,939.16",HTA Commissioned Research,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"52,785.16",HTA Commissioned Research,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"79,425.24",HTA Researcher Lead,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"158,221.00",NIHR Health Protection Research Units,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"39,539.00",HS & DR,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"39,999.60",Cochrane (CRG) Programme Grants,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,OXFORD UNIVERSITY OF,ERS-544529-110594,"34,803.75",Cochrane (CRG) Programme Grants,OX1 2XN,,,PUBLIC,,GB195275334
,,29/09/2015,Research & development,DG: RDD,PLYMOUTH UNIVERSITY OF,ERS-544534-110595,"26,250.00",HTA - Support for Clinical Trials,PL4 8AA,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,PLYMOUTH UNIVERSITY OF,ERS-544534-110595,"100,130.28",HTA Commissioned Research,PL4 8AA,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,PLYMOUTH UNIVERSITY OF,ERS-544534-110595,"46,000.00",PROJECTS,PL4 8AA,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"86,250.00",HTA - Support for Clinical Trials,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"288,965.00",PRU,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"13,429.10",HTA Researcher Lead,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"4,061.16",HTA Researcher Lead,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"41,163.88",HTA Researcher Lead,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"25,065.91",Commissioned EME,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"3,023.56",HTA Researcher Lead,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"66,825.91",HS & DR,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"55,590.00",Invention for Innovation,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"26,998.80",HTA Researcher Lead,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"61,942.11",HTA Researcher Lead,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,QUEEN MARY AND WESTFIELD COLLEGE,ERS-544538-110596,"51,773.85",HS & DR,E1 2AX,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD HALLAM UNIVERSITY,ERS-544550-110597,"40,212.80",Invention for Innovation,S1 1WB,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD HALLAM UNIVERSITY,ERS-544550-110597,"5,067.61",HS & DR,S1 1WB,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"8,889.24",HTA Commissioned Research,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"10,041.14",HS & DR,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"45,440.37",HS & DR,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"43,575.39",HS & DR,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"9,127.62",HS & DR,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"61,937.64",HTA Commissioned Research,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"14,588.25",Targeted Capacity Building,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"33,296.73",HS & DR,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"45,461.67",HTA Commissioned Research,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"73,338.93",HTA Commissioned Research,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"259,525.00",Rus - Regional Design Service,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"14,610.00",Targeted Capacity Building,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"23,039.80",HTA Researcher Lead,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"45,833.00",PROJECTS,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"94,254.00",HTA Commissioned Research,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"43,126.73",HTA Researcher Lead,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"300,057.00",PRU,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SHEFFIELD UNIVERSITY OF,ERS-544554-110598,"384,722.00",TARs,S10 2UH,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"49,064.79",HS & DR,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"57,036.54",HS & DR,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"61,652.25",HTA Commissioned Research,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"46,370.22",HTA Commissioned Research,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"259,140.50",Rus - Regional Design Service,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"111,669.00",CJD ,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"75,551.50",HTA Researcher Lead,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"9,495.00",Targeted Capacity Building,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"96,910.00",Invention for Innovation,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"124,824.92",HTA Researcher Lead,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"57,333.76",HTA Commissioned Research,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"65,142.87",HTA Commissioned Research,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"65,903.00",EME - ( NETSCC ),SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"35,000.00",HTA - Support for Clinical Trials,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SOUTHAMPTON UNIVERSITY OF,ERS-544567-110599,"229,250.00",TARs,SO17 1BJ,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-544569-110600,"47,525.00",Cochrane Review Groupss(CRG),SW17 0RE,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-544569-110600,"95,922.00",Invention for Innovation,SW17 0RE,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-544569-110600,"44,756.82",HTA Commissioned Research,SW17 0RE,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-544569-110600,"46,354.86",NIHR Public Health Research ( NETSCC ),SW17 0RE,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-544569-110600,"17,823.24",HS & DR,SW17 0RE,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-544569-110600,"24,976.65",Cochrane (CRG) Programme Grants,SW17 0RE,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-544571-110601,"33,017.73",HS & DR,FK9 4LA,,,PUBLIC,,GB261483657
,,29/09/2015,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-544571-110601,"33,575.61",HS & DR,FK9 4LA,,,PUBLIC,,GB261483657
,,29/09/2015,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-544571-110601,"37,818.90",HS & DR,FK9 4LA,,,PUBLIC,,GB261483657
,,29/09/2015,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-544571-110601,"14,701.98",NIHR Public Health Research ( NETSCC ),FK9 4LA,,,PUBLIC,,GB261483657
,,29/09/2015,Research & development,DG: RDD,STIRLING UNIVERSITY OF,ERS-544571-110601,"56,229.00",NIHR Public Health Research ( NETSCC ),FK9 4LA,,,PUBLIC,,GB261483657
,,29/09/2015,Research & development,DG: RDD,SURREY UNIVERSITY OF,ERS-544572-110602,"26,664.00",PROJECTS,GU2 7XH,,,PUBLIC,,GB688953065
,,29/09/2015,Research & development,DG: RDD,SWANSEA UNIVERSITY,ERS-544575-110605,"19,181.47",HS & DR,SA2 8PP,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,SWANSEA UNIVERSITY,ERS-544575-110605,"22,846.68",NIHR Public Health Research ( NETSCC ),SA2 8PP,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"11,937.50",Targeted Capacity Building,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"53,677.13",NIHR Public Health Research ( NETSCC ),WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"64,851.90",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"94,683.73",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"24,999.66",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"222,632.00",NIHR Health Protection Research Units,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"41,760.21",HS & DR,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"50,264.40",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"39,816.72",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"58,590.23",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"55,352.46",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"58,850.76",EME - ( NETSCC ),WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"102,563.40",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"11,490.00",Targeted Capacity Building,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"59,155.00",Invention for Innovation,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"57,987.09",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"61,490.00",Invention for Innovation,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"43,993.80",HS & DR,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"203,574.00",PROJECTS,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"3,228.29",Integrated Academic Training,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"25,432.80",HS & DR,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"50,000.00",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"341,531.00",PRU,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"73,811.38",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"82,389.90",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"101,537.00",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"53,411.85",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"15,000.00",PROJECTS,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"52,858.00",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"72,506.00",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"82,792.98",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"20,435.20",HS & DR,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"84,177.73",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"60,222.60",HS & DR,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"89,335.00",PROJECTS,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"78,632.22",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"28,332.09",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"52,500.00",HTA - Support for Clinical Trials,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"144,496.62",EME - ( NETSCC ),WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"51,280.75",EME - ( NETSCC ),WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"32,636.61",HS & DR,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"14,762.00",PROJECTS,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"34,241.43",HTA Researcher Lead,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-544596-110586,"41,483.40",HTA Commissioned Research,WC1E 6BT,,,PUBLIC,,GB524371168
,,29/09/2015,Research & development,DG: RDD,UNIVERSITY OF CENTRAL LANCASHIRE HEC,ERS-544608-110579,"75,000.00",PROJECTS,PR1 2HE,,,PUBLIC,,GB677379376
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"129,261.12",HTA Researcher Lead,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"229,250.00",TARs,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"13,015.02",HTA Commissioned Research,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"87,900.50",HTA Commissioned Research,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"27,283.34",HS & DR,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"136,224.30",HTA Researcher Lead,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"43,368.00",PROJECTS,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,WARWICK UNIVERSITY OF,ERS-544611-110606,"77,099.00",NIHR Fellowships,CV4 7AL,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"99,460.86",HTA Commissioned Research,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"87,197.00",PROJECTS,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"92,457.63",NIHR Public Health Research ( NETSCC ),YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"43,842.00",HS & DR,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"70,803.51",HS & DR,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"47,304.00",HS & DR,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"29,727.57",Cochrane (CRG) Programme Grants,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"29,982.12",NIHR Public Health Research ( NETSCC ),YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"33,569.19",HS & DR,YO10 5DD,,,PUBLIC,,
,,29/09/2015,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-544615-110607,"40,046.33",HS & DR,YO10 5DD,,,PUBLIC,,
,,01/09/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,SAMARITANS,ERS-543376-109521,"33,771.00",IESD - SAMARITANS - AIMS REF 54154714,KT17 2AF,,,VCS,,GB871767680
,,03/09/2015,Research & development,DG: RDD,WELLCOME TRUST TRADING LTD,5207018,"28,475.00",AMR Wellcome Trust,NW1 2BF,,,VCS,,
,,03/09/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,BEST BEGINNINGS,ERS-543507-109601,"30,869.00",From bump to breastfeeding ref 54098363,NW6 1XQ,,,VCS,,
,,07/09/2015,Consultancy/Professional Advice,DG: SCLGCP,THE KINGS FUND,SIN-000611,"67,320.00",Report on effectiveness and impact of local Healthwatch (33086/3/A),W1G 0AN,,,VCS,13992,GB907874391
,,08/09/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,THE MENS HEALTH FORUM,ERS-543628-109681,"49,750.00",The Mens Health Forum - 3 YEAR GRANT - AIMS REF 2506234,SE1 0EH,,,VCS,,
,,08/09/2015,Revenue Grants to non-profit institutions,DG: SCLGCP,Penny Brohn Cancer Care,ERS-543641-109721,"27,641.00",2014-15 The Wellness Package ref 54120433,BS20 0HH,,,VCS,,GB822157156
