Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MORGAN VINCI MCALPINE JOINT VENTURE,486682,768025.87
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,486747,69641.36
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,OVE ARUP & PARTNERS,486728,46874.25
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,486704,36236.58
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,471920,-14506.67
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,475171,-3828.76
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486690,117971.66
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486695,77058.47
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,485055,-12.28
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,486697,118651.38
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BIRSE CIVILS LTD,486685,575853.25
Department for Transport,Highways Agency,19/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ULTRA ELECTRONICS CONTROLS,486768,10190.3
Department for Transport,Highways Agency,19/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,475171,-21575.35
Department for Transport,Highways Agency,19/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,470942,-32613.83
Department for Transport,Highways Agency,19/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,485055,-10501.27
Department for Transport,Highways Agency,19/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,486697,51286.34
Department for Transport,Highways Agency,19/10/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,486697,171422.36
Department for Transport,Highways Agency,19/10/2010,Waste disposal / refuse collection,BUSINESS SERVICES DIRECTORATE,AZCOM BUSINESS SOLUTIONS LTD,486771,36328
Department for Transport,Highways Agency,19/10/2010,WM - Winter Maintenance,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,486697,24936.53
Department for Transport,Highways Agency,20/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,VAISALA TMI LTD,486813,51325
Department for Transport,Highways Agency,20/10/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,TURNER & TOWNSEND,486862,28000
Department for Transport,Highways Agency,20/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,NORBERT DENTRESSANGLE LOGISTICS LTD,486852,72000
Department for Transport,Highways Agency,20/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,486830,17765
Department for Transport,Highways Agency,20/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,486831,29703.71
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,482257,-140913.74
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,486865,331471.7
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,TELENT TECHNOLOGY SERVICES LIMITED,486831,350
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,WSP UK LIMITED,486821,252000.96
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BIRSE CIVILS LTD,486845,177826.89
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,486830,463475.38
Department for Transport,Highways Agency,20/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,486831,8537.92
Department for Transport,Highways Agency,20/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,GEOFFREY OSBORNE LTD,486793,42815.94
Department for Transport,Highways Agency,20/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,486831,165900.74
Department for Transport,Highways Agency,20/10/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,TELENT TECHNOLOGY SERVICES LIMITED,486831,12595.44
Department for Transport,Highways Agency,20/10/2010,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,486835,224577.78
Department for Transport,Highways Agency,21/10/2010,CM - External Technical Consultant Costs,NETWORK SERVICES DIRECTORATE,W D M LTD (ENGINEERS),486898,30323.58
Department for Transport,Highways Agency,21/10/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486887,231220.37
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486887,771.66
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486956,495520.82
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486958,529035.67
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486960,317548.4
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HALCROW GROUP LTD,486964,53480
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,HALCROW GROUP LTD,486967,38752.15
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JACOBS ENGINEERING UK LIMITED,486968,49000
Department for Transport,Highways Agency,21/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,486922,67185.76
Department for Transport,Highways Agency,21/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486961,129207.83
Department for Transport,Highways Agency,21/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486963,266409.97
Department for Transport,Highways Agency,21/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486965,95087.83
Department for Transport,Highways Agency,21/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE INTEGRATED HIGHWAY SERVICES,APC498X-CR,-50911.2
Department for Transport,Highways Agency,21/10/2010,Prepaid expenses - programme,TRAFFIC MANAGEMENT DIRECTORATE,IRISH ESTATES,484565,-18914.33
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,FINANCE SERVICES,ATOS ORIGIN IT SERVICES UK LIMITED,486894,17508
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,MOUCHEL LIMITED,486966,60062.55
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486887,14393.38
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486956,180058.28
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486961,173581.18
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ATKINS LTD,486930,35078.64
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BOE FOREIGN CURRENCY,"30,187,301,913,019,200,000",488224
Department for Transport,Highways Agency,21/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,486985,318110.06
Department for Transport,Highways Agency,21/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,468957,-365795.74
Department for Transport,Highways Agency,21/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,AGGREGATE INDUSTRIES UK LTD,486984,201030.96
Department for Transport,Highways Agency,21/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486958,304469.09
Department for Transport,Highways Agency,21/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486963,148129.68
Department for Transport,Highways Agency,21/10/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486960,122160.32
Department for Transport,Highways Agency,21/10/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486965,401918.75
Department for Transport,Highways Agency,22/10/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487025,966123.82
Department for Transport,Highways Agency,22/10/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487001,138907.25
Department for Transport,Highways Agency,22/10/2010,CM - Lump Sum Fees,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487002,819828.59
Department for Transport,Highways Agency,22/10/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487030,289608.33
Department for Transport,Highways Agency,22/10/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487034,28876.72
Department for Transport,Highways Agency,22/10/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,552149.65
Department for Transport,Highways Agency,22/10/2010,CM - Time Based Charges,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487066,1220.78
Department for Transport,Highways Agency,22/10/2010,CM - Tunnel Maintenance,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,487036,13802.17
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487030,475920.04
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487034,34165.32
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,486956,-217341.78
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,62771.38
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487021,617235.4
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483904,-19087.08
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487001,295603.49
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487066,32.71
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,487024,32652.9
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,JMP CONSULTANTS LTD,487029,79886.23
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,HALCROW GROUP LTD,487008,25376.87
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,AMEY LG LIMITED,487030,13077.24
Department for Transport,Highways Agency,22/10/2010,Contractors Costs,TRAFFIC MANAGEMENT DIRECTORATE,COMPUTACENTER (UK) LTD,487061,32076.02
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,6270.49
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AIRWAVE SOLUTIONS LIMITED,487016,169501.36
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487030,19438.3
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,459824,-27910.93
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,1417146.7
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,487028,962579.26
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,487036,56563.22
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483904,-310842.87
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487001,596410.55
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487066,35723.24
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,AMEY LG LIMITED,487030,1657.19
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,487025,10509.18
Department for Transport,Highways Agency,22/10/2010,Contractor Costs,TRAFFIC MANAGEMENT DIRECTORATE,ENTERPRISEMOUCHEL LIMITED,487001,1562.5
Department for Transport,Highways Agency,22/10/2010,RM - Utilities,NETWORK DELIVERY & DEVELOPMENT,EDF ENERGY NETWORKS LIMITED (CIS) DIVERT/CONNECT,487018,46338.18
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,487021,34.89
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,487053,36799.95
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,487054,7721535.88
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,BALFOUR BEATTY CIVIL ENGINEERING LTD,487055,6836655.45
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,E C HARRIS LLP,487064,27974.09
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,GENESYS TELECOMMUNICATIONS LTD,486997,39152.81
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,GENESYS TELECOMMUNICATIONS LTD,486998,153646.4
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SURREY COUNTY COUNCIL,487068,26114.22
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487030,163783.67
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,AMEY LG LIMITED,487034,21776.89
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,176300.54
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487021,2949.89
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,BALFOUR BEATTY MOTT MACDONALD,487026,92320.83
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,487036,17462.68
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483904,-459.48
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487001,150700.57
Department for Transport,Highways Agency,22/10/2010,TA Cost AUC - Programme,TRAFFIC MANAGEMENT DIRECTORATE,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,2086.7
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,793.89
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,468644,-55750.75
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,589923.66
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487021,267671.79
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,CARILLION-WSP JOINT VENTURE,487036,109403.11
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,EDF ENERGY NETWORKS LIMITED (CIS) DIVERT/CONNECT,480670,-168113.68
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,EDF ENERGY NETWORKS LIMITED (CIS) DIVERT/CONNECT,486999,143075.47
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,483957,-20203
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,ENTERPRISEMOUCHEL LIMITED,487001,361467.61
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,487003,701824.21
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,1336.91
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,A-ONE + INTEGRATED HIGHWAY SERVICES,487021,12613.14
Department for Transport,Highways Agency,22/10/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,A-ONE + INTEGRATED HIGHWAY SERVICES,487020,10443.1
