Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,UK Express,74256,1116.54
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,JC Couriers,74312,1263.6
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Goldstar,74299,1086.29
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Goldstar,74329,1316.95
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Point to Point,74248,22142.54
Department for Transport,Government Car and Despatch Agency,22/07/2011,Courier Serv,Regional+,Goldstar,74549,1014.67
Department for Transport,Government Car and Despatch Agency,22/07/2011,Energy Chrg,Facilities,Corona,74433,913.75
Department for Transport,Government Car and Despatch Agency,22/07/2011,Maint Cont,Regional+,L3 Communication,74422,4680
Department for Transport,Government Car and Despatch Agency,22/07/2011,Repair work,W/Shop,JLC Service,74411,644.75
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehice Hire,GCS,WA Chaufeur,74143,869.4
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle cradle,Govt Mail,Blackbay,74550,1440
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,WA Chaufeur,74265,813.5
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,MC Chauffeur,74160,900
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,MC Chauffeur,74159,762.36
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,MC Chauffeur,74244,1427.53
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,MC Chauffeur,74243,990
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,MC Chauffeur,74073,1695.84
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,GCS,MC Chauffeur,74068,900
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Hire,W/Shop,Ryder,74316,630
Department for Transport,Government Car and Despatch Agency,22/07/2011,Vehicle Parts,W/Shop,Inchcape,74548,1138.93
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Drivers,Govt Mail,Driver Hire,74542,2379.38
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Drivers,Govt Mail,Randstad,74557,977.04
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Drivers,Govt Mail,Randstad,74555,1380.6
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Drivers,Govt Mail,Randstad,74556,1246.08
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Drivers,Govt Mail,Randstad,74554,1380.6
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Drivers,Govt Mail,Driver Hire,74543,1612.54
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Staff,Finance,Morgan Hunt,74519,621.35
Department for Transport,Government Car and Despatch Agency,26/07/2011,Agy Staff,Finance,Michael Page,74458,1969.66
Department for Transport,Government Car and Despatch Agency,26/07/2011,Building Rates,Facilities,Wandsworth Council,74564,30125
Department for Transport,Government Car and Despatch Agency,26/07/2011,Courier Serv,Govt Mail,Ozone,74528,3203.91
Department for Transport,Government Car and Despatch Agency,26/07/2011,Couriers Serv,Govt Mail,Wallington Cars,74568,2215.4
Department for Transport,Government Car and Despatch Agency,26/07/2011,Couriers Serv,Govt Mail,Driver Hire,74572,520.23
Department for Transport,Government Car and Despatch Agency,26/07/2011,Diesel ,Govt Mail,Greenergy,74545,13755.78
Department for Transport,Government Car and Despatch Agency,26/07/2011,Drivers Uniforms,GCS,Burlington Uniforms,74513,4097.36
Department for Transport,Government Car and Despatch Agency,26/07/2011,Drivers Uniforms,GCS,Burlington Uniforms,74512,28764.79
Department for Transport,Government Car and Despatch Agency,26/07/2011,Peritherals,IT,Buying Solution,74455,5788.2
Department for Transport,Government Car and Despatch Agency,26/07/2011,Tender Evaluation,Facilities,QMP,74580,6504.24
Department for Transport,Government Car and Despatch Agency,26/07/2011,Vehicle Lease,W/Shop,Lex Autolease,74531,37685.65
Department for Transport,Government Car and Despatch Agency,26/07/2011,Vehicle Lease,W/Shop,The Colt Cars,74393,1409.6
Department for Transport,High Speed 2,18/04/2011,Contract - Temple Group Ltd : Cont 0049,BML,Temple Group Ltd,012-08-0007166,32347.55
Department for Transport,High Speed 2,26/04/2011,Contract - Booz Temple : Cont 0029,LWM,Booz & Company (UK) Ltd,009-08-0007614,34050.04
Department for Transport,High Speed 2,13/05/2011,Contract - MVA : Cont 0032,BML,MVA Consultancy Ltd,012-08-0007482,130801.12
Department for Transport,High Speed 2,20/05/2011,Contract - Booz Temple : Cont 0029,LWM,Booz & Company (UK) Ltd,009-08-0007615,55748.16
Department for Transport,High Speed 2,23/05/2011,Contract - Booz Temple : Cont 0029,LWM,Booz & Company (UK) Ltd,009-08-0007616,18240.88
Department for Transport,High Speed 2,25/05/2011,Contract - MSG Visualisation : Cont 0067,LWM,Mott Macdonald Limited,012-08-0007481,1302
Department for Transport,High Speed 2,03/06/2011,IT & T Charges,GP,Insight Direct(UK) Ltd,009-08-0007537,572.66
Department for Transport,High Speed 2,06/06/2011,Contract - Mott Mcdonald : Cont 0035,BML,Mott Macdonald Limited,012-08-0007270,401539.02
Department for Transport,High Speed 2,06/06/2011,Contract - MVA Consultants : Cont 0054,LWM,MVA Consultancy Ltd,012-08-0007164,33518.7
Department for Transport,High Speed 2,08/06/2011,Environmental Services,SYW,Priory Design  LTD,009-08-0007548,1079.38
Department for Transport,High Speed 2,17/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007209,609.84
Department for Transport,High Speed 2,17/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007211,627.26
Department for Transport,High Speed 2,17/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007212,609.84
Department for Transport,High Speed 2,17/06/2011,Agency,AHG,Reed Employment Plc,004-02-0007213,670.82
Department for Transport,High Speed 2,17/06/2011,Agency,NEO,Reed Employment Plc,004-02-0007208,627.26
Department for Transport,High Speed 2,23/06/2011,Agency,ACC,Michael Page,004-02-0007207,1500
Department for Transport,High Speed 2,23/06/2011,Agency,NPS,Michael Page,004-02-0007206,672.68
Department for Transport,High Speed 2,24/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007347,626.64
Department for Transport,High Speed 2,24/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007348,609.84
Department for Transport,High Speed 2,24/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007349,505.3
Department for Transport,High Speed 2,24/06/2011,Agency,AHG,Reed Employment Plc,004-02-0007528,683.89
Department for Transport,High Speed 2,24/06/2011,Agency,NEO,Reed Employment Plc,004-02-0007346,609.84
Department for Transport,High Speed 2,24/06/2011,Media and Press,SYW,Kantar Media,012-08-0007168,3059.76
Department for Transport,High Speed 2,26/06/2011,Agency,ACC,Reed Employment Plc,004-02-0007522,609.84
Department for Transport,High Speed 2,27/06/2011,Legal Services - Bircham Dyson Bell : Cont 0072,SYW,Bircham Dyson Bell LLP,012-08-0007289,9291.48
Department for Transport,High Speed 2,27/06/2011,Printing,GP,Taurus Print and Design Limited,012-08-0007278,535.2
Department for Transport,High Speed 2,28/06/2011,Insurance,GP,Xbridge Ltd (Simply Business),012-08-0007162,7512.79
Department for Transport,High Speed 2,29/06/2011,Agency,ACC,Badenoch & Clark,004-02-0007215,1440
Department for Transport,High Speed 2,29/06/2011,Agency,AHG,Badenoch & Clark,004-02-0007214,3396.96
Department for Transport,High Speed 2,29/06/2011,Property Valuation - Godfrey Payton : Cont 0042,LWM,Godfrey-Payton,012-08-0007285,540
Department for Transport,High Speed 2,30/06/2011,Agency,ACC,Hays Office Support,004-02-0007200,535.08
Department for Transport,High Speed 2,30/06/2011,Agency,ACC,Michael Page,009-02-0007598,2100
Department for Transport,High Speed 2,30/06/2011,Agency,ACC,Michael Page,009-02-0007599,2100
Department for Transport,High Speed 2,30/06/2011,Agency,ACC,Michael Page,009-02-0007603,1050
Department for Transport,High Speed 2,30/06/2011,Agency,AFP,Hays Office Support,004-02-0007199,1500
Department for Transport,High Speed 2,30/06/2011,Agency,NCC,Hays Office Support,004-02-0007201,609.44
Department for Transport,High Speed 2,30/06/2011,Agency,NCC,Hays Office Support,004-02-0007539,690.28
Department for Transport,High Speed 2,30/06/2011,Agency,NEA,Hays Office Support,004-02-0007204,606.11
Department for Transport,High Speed 2,30/06/2011,Agency,NPS,Michael Page,009-02-0007597,521.92
Department for Transport,High Speed 2,30/06/2011,Agency,NPS,Hays Office Support,004-02-0007203,538.75
Department for Transport,High Speed 2,30/06/2011,Contract - Temple Group Ltd : Cont 0049,BML,Temple Group Ltd,012-08-0007167,303636.68
Department for Transport,High Speed 2,30/06/2011,Property Valuation - Fisher German LLP : Cont 0040,LWM,Fisher German LLP,012-08-0007287,853.2
Department for Transport,High Speed 2,30/06/2011,Property Valuation - Hamptons : Cont 0037,LWM,Hamptons International,012-08-0007288,600
Department for Transport,High Speed 2,30/06/2011,Stationery,GP,Paperstone Ltd,012-08-0007156,857.74
Department for Transport,High Speed 2,30/06/2011,Training,NCC,Hays Office Support,004-02-0007538,680.32
Department for Transport,High Speed 2,01/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007524,626.64
Department for Transport,High Speed 2,01/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007525,627.26
Department for Transport,High Speed 2,01/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007526,609.84
Department for Transport,High Speed 2,01/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007527,505.3
Department for Transport,High Speed 2,01/07/2011,Agency,NEO,Reed Employment Plc,004-02-0007523,505.3
Department for Transport,High Speed 2,01/07/2011,Consultation Travel and Subsistenance,LWM,Premier Inn,012-08-0007292,13260.51
Department for Transport,High Speed 2,01/07/2011,Environmental Services,SYW,Priory Design  LTD,009-08-0007563,3009.4
Department for Transport,High Speed 2,01/07/2011,Property Valuation - Fisher German LLP : Cont 0040,LWM,Fisher German LLP,012-08-0007286,1271.76
Department for Transport,High Speed 2,05/07/2011,Agency,AFP,Michael Page,004-02-0007205,2279.88
Department for Transport,High Speed 2,05/07/2011,Property Valuation - Highways Agency : Cont 0055,LWM,Highways Agency,012-08-0007295,26104.93
Department for Transport,High Speed 2,06/07/2011,Agency,ACC,Cental Office of Information - Live Events,004-02-0007344,4032
Department for Transport,High Speed 2,06/07/2011,Agency,ACC,Cental Office of Information - Live Events,004-02-0007345,3150
Department for Transport,High Speed 2,06/07/2011,Agency,AHG,Badenoch & Clark,004-02-0007350,3396.96
Department for Transport,High Speed 2,06/07/2011,Agency,AHG,Badenoch & Clark,004-02-0007351,3396.96
Department for Transport,High Speed 2,06/07/2011,Contract - Atkins :Cont 0028,LWM,Atkins Limited,012-08-0007272,1805.24
Department for Transport,High Speed 2,06/07/2011,Contract - Atkins :Cont 0028,LWM,Atkins Limited,012-08-0007272,2029.81
Department for Transport,High Speed 2,06/07/2011,Contract - Mott Mcdonald : Cont 0035,BML,Mott Macdonald Limited,012-08-0007271,350588.62
Department for Transport,High Speed 2,06/07/2011,Property Valuation - Chesterton Humberts : Cont 0052,LWM,Chesterton Humberts,012-08-0007283,1140
Department for Transport,High Speed 2,07/07/2011,Agency,ACC,Hays Office Support,004-02-0007339,535.08
Department for Transport,High Speed 2,07/07/2011,Agency,AFP,Hays Office Support,004-02-0007337,1200
Department for Transport,High Speed 2,07/07/2011,Agency,NCC,Hays Office Support,004-02-0007335,740.78
Department for Transport,High Speed 2,07/07/2011,Agency,NCC,Hays Office Support,004-02-0007336,764.4
Department for Transport,High Speed 2,07/07/2011,Agency,NCC,Hays Office Support,004-02-0007338,616.19
Department for Transport,High Speed 2,07/07/2011,Agency,NEA,Hays Office Support,004-02-0007341,606.11
Department for Transport,High Speed 2,07/07/2011,Agency,NPS,Michael Page,009-02-0007600,858.25
Department for Transport,High Speed 2,07/07/2011,Agency,NPS,Hays Office Support,004-02-0007340,572.44
Department for Transport,High Speed 2,07/07/2011,Property Valuation - John D Wood & Co : Cont 0043,LWM,John D Wood & Co,012-08-0007284,830.4
Department for Transport,High Speed 2,07/07/2011,Property Valuation - Strutt & Parker : Cont 0048,LWM,Strutt and Parker,012-08-0007281,945.12
Department for Transport,High Speed 2,08/07/2011,Contract - Arup - Lot 2 B/L : Cont 0050,BML,Ove Arup & Partners Limited,012-08-0007294,437395.76
Department for Transport,High Speed 2,08/07/2011,Contract - Temple Group Ltd : Cont 0049,BML,Temple Group Ltd,009-02-0007611,748.36
Department for Transport,High Speed 2,08/07/2011,Contract - Temple Group Ltd : Cont 0049,BML,Temple Group Ltd,009-02-0007613,1395.1
Department for Transport,High Speed 2,08/07/2011,Property Valuation - Strutt & Parker : Cont 0048,LWM,Strutt and Parker,012-08-0007282,972.96
Department for Transport,High Speed 2,11/07/2011,Agency,AFP,Michael Page,004-02-0007334,2279.88
Department for Transport,High Speed 2,11/07/2011,Contract - MVA : Cont 0032,BML,MVA Consultancy Ltd,009-08-0007643,126184.3
Department for Transport,High Speed 2,12/07/2011,Contract - MVA Consultants : Cont 0054,LWM,MVA Consultancy Ltd,009-08-0007642,17426.33
Department for Transport,High Speed 2,13/07/2011,Agency,ACC,Cental Office of Information - Live Events,004-02-0007529,6287.26
Department for Transport,High Speed 2,13/07/2011,Consultation Travel and Subsistenance,LWM,Government Mail,009-08-0007545,1440.52
Department for Transport,High Speed 2,13/07/2011,Couriers/Postage,GP,Government Mail,009-08-0007545,639.45
Department for Transport,High Speed 2,13/07/2011,Property Valuations - Carter Jonas LLP : Cont 0038,LWM,Carter Jonas,009-08-0007543,600
Department for Transport,High Speed 2,13/07/2011,Property Valuations - Carter Jonas LLP : Cont 0038,LWM,Carter Jonas,009-08-0007543,720
Department for Transport,High Speed 2,14/07/2011,Agency,ACC,Hays Office Support,004-02-0007517,542.72
Department for Transport,High Speed 2,14/07/2011,Agency,ACC,Badenoch & Clark,004-02-0007550,864
Department for Transport,High Speed 2,14/07/2011,Agency,ACC,Michael Page,004-02-0007557,600
Department for Transport,High Speed 2,14/07/2011,Agency,AHG,Badenoch & Clark,004-02-0007551,2717.57
Department for Transport,High Speed 2,14/07/2011,Agency,NEA,Hays Office Support,004-02-0007520,631.38
Department for Transport,High Speed 2,14/07/2011,Agency,NPS,Michael Page,004-02-0007556,846.66
Department for Transport,High Speed 2,14/07/2011,Property Valuation - John D Wood & Co : Cont 0043,LWM,John D Wood & Co,009-08-0007544,529.8
Department for Transport,High Speed 2,15/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007654,627.26
Department for Transport,High Speed 2,15/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007655,572.93
Department for Transport,High Speed 2,15/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007656,609.84
Department for Transport,High Speed 2,15/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007660,555.02
Department for Transport,High Speed 2,15/07/2011,Agency,ACC,Reed Employment Plc,004-02-0007662,609.84
