Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000217024," 1,663.20 ","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000217024," 1,451.52 ",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 11,673.80 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Information Services,IBM UNITED KINGDOM LTD,2000217027, 1.06 ,,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Information Services,IBM UNITED KINGDOM LTD,2000217027," 19,025.18 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 54,327.79 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027," 28,964.00 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 2,743.81 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 30,000.00 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 44,881.06 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 5.76 ,Trade Plate Standard Delivery,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 12.96 ,M/cycle plate with holder,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 873.48 ,Full Set With Holder,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 5.76 ,Trade Plate Standard Delivery,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 602.40 ,Full Set With Holder,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 12,804.10 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Service Charge Computer Expenses,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 14,985.06 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 5.76 ,Trade Plate Standard Delivery,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 903.60 ,Full Set With Holder,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027," 51,868.57 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 2,726.99 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 5.76 ,Trade Plate Standard Delivery,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000217033, 602.40 ,Full Set With Holder,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000217027," 4,197,170.65 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000217027," 274,057.46 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000217027," 651,813.71 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000217027," 1,553,862.33 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027," 19,620.77 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027, 564.81 ,,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Service Charge Computer Expenses,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027, 546.96 ,,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Small Software,Finance & Strategy,IBM UNITED KINGDOM LTD,2000217027," 1,779.69 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027," 1,644.06 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Service Charge Computer Expenses,Information Services,IBM UNITED KINGDOM LTD,2000217027," 28,369.48 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027," 35,581.99 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IBM Stage Payments,Operations,IBM UNITED KINGDOM LTD,2000217027," 13,294.65 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667," 5,550.84 ",V300WNOV2013H,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667,-2.08 ,V300WNOV2013H,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000217024," 1,184.98 ",120 x 214 manila BRS for TYR/OSG only,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000217024, 517.50 ,162mmx236mm manilla window,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000217024," 1,017.00 ","162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000218650," 363,631.96 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000218650," 1,853,892.55 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000218650," 59,576.10 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000218650," 632,669.98 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IT Services  Running Costs,Finance & Strategy,IBM UNITED KINGDOM LTD,2000218650," 344,932.54 ",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667," 4,899.72 ",D100PO - Drivers info booklet,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667,-816.64 ,D100PO - Drivers info booklet,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667, 797.04 ,V20 Application for a duplicate tax disc,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667, 0.32 ,V20 Application for a duplicate tax disc,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667," 65,239.20 ",V300NOV2013H,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667,-1.69 ,V300NOV2013H,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 1,296.48 ",TRR DRIVER (BILINGUAL),NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667, 0.10 ,TRR DRIVER (BILINGUAL),NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,MBA GROUP LTD,2000218649,-1.34 ,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,MBA GROUP LTD,2000218649," 3,796.80 ",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 1,548.30 ",TYR - ODL MED ONLY,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-0.14 ,TYR - ODL MED ONLY,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 2,492.64 ",Notes on Your Driving Licence,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-207.10 ,Notes on Your Driving Licence,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 14.16 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662,-8.40 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 737.94 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 15.06 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 58.32 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 5,140.44 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667,-0.68 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000218649, 508.50 ,"162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,MBA GROUP LTD,2000218649, 0.14 ,"162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,MBA GROUP LTD,2000218649," 2,226.74 ",120 X 214MM MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,MBA GROUP LTD,2000218649, 0.03 ,120 X 214MM MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 27,669.90 ",PLAIN REEL,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 27,470.37 ",PLAIN REEL,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-0.01 ,PLAIN REEL,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000218649," 3,118.54 ",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000218649,-0.04 ,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667, 558.72 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 2,086.10 ",Info. on your Driving Licence,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667,-337.98 ,Info. on your Driving Licence,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 4,195.80 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 1,118.88 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Machine Consumables ,Information Services,WILLIAMS LEA LIMITED,2000218667,-9.63 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Machine Consumables ,Information Services,WILLIAMS LEA LIMITED,2000218667,-2.57 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667," 3,148.80 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non-stock Printing Purchases,Operations,WILLIAMS LEA LIMITED,2000218667,-0.08 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Non Secured stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 10,013.00 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662," 1,210.56 ",,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 1,082.40 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-0.02 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 6,728.40 ",DIGITAL TACHOGRAPH DRIVER PACK,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,"-1,100.01 ",DIGITAL TACHOGRAPH DRIVER PACK,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 753.00 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 14.16 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000218662, 0.60 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000236814, 753.00 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Trade Plate Expenses,Operations,SANDHURST AUTOPRINT LIMITED,2000236814, 5.76 ,,GU47 9DB
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 2,940.85 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667, 0.96 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 2,444.88 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-311.31 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,IT Development Support,Operations,Experian Limited,2000218653," 38,979.00 ",,NG80 1TH
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,STRALFORS PLC,2000218651," 6,819.64 ",,TR15 1SH
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,"-2,630.82 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667, 0.30 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 3,719.14 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-0.01 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000248562," 4,502.11 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000248562,-0.11 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Operations,WILLIAMS LEA LIMITED,2000218667," 9,187.31 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Printing Stock ,Operations,WILLIAMS LEA LIMITED,2000218667,-0.48 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 4,699.30 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Secured Stock ,Information Services,WILLIAMS LEA LIMITED,2000218667," 3,356.64 ",,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Machine Consumables ,Information Services,WILLIAMS LEA LIMITED,2000218667,-10.81 ,,NR3 1PD
Department for Transport,Driver and Vehicle Licensing Agency,05.10.2012,Machine Consumables ,Information Services,WILLIAMS LEA LIMITED,2000218667,-7.70 ,,NR3 1PD
