Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,Sum of Amount,Text,Postcode
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000271309,"2,673.50",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Freight Charges,Finance & Strategy,PARCELFORCE WORLDWIDE,2000271313,"2,893.85",,BL4 9XX
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Courier Charges ,Operations,DX SECURE LIMITED,2000271315,"108,496.37",,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Courier Charges ,Operations,DX SECURE LIMITED,2000271315,-12.98,,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Courier Charges ,Operations,DX SECURE LIMITED,2000271315,12.98,,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Freight Charges,Finance & Strategy,DX SECURE LIMITED,2000271315,570.1,,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000271316,"10,206.29",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000271316,710.4,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000271316,"10,443.46",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000271316,"-5,546.00",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000271316,849.6,,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,04.11.2012,Car Parking,Finance & Strategy,BESTWAY CASH AND CARRY,2000271361,"3,124.91",,SA6 8QD
Department for Transport,Driver and Vehicle Licensing Agency,04.11.2012,Car Parking,Finance & Strategy,BESTWAY CASH AND CARRY,2000271361,66.49,,SA6 8QD
Department for Transport,Driver and Vehicle Licensing Agency,04.11.2012,Machinery Maintenance,Finance & Strategy,RR Donnelley,2000273009,"6,550.00",,PE29 7YD
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Subsistence UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000273011,"17,172.96",,SK4 2RZ
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Travel Expenses UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000273011,"1,330.47",,SK4 2RZ
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000273013,554.4,"114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000273013,554.4,"114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000273013,0.08,"114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000273013,"5,197.56",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000273013,-0.06,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Charges for External Bodies,Information Services,SCAN-OPTICS LTD,2000273015,"26,700.00",,WD24 7QJ
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Professional Services,Information Services,SCAN-OPTICS LTD,2000273015,"2,100.00",,WD24 7QJ
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Electricity,Finance & Strategy,TELEREAL TRILLIUM,2000273016,"176,000.00",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Water,Finance & Strategy,TELEREAL TRILLIUM,2000273016,"3,245.00",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Non-stock Printing Purchases,Operations,INITIAL PACKAGING SOLUTIONS LTD,2000273018,"2,349.00",White Plastic Pre Paid Business Response,WA8 8RA
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Non-stock Printing Purchases,Operations,INITIAL PACKAGING SOLUTIONS LTD,2000273018,-0.3,White Plastic Pre Paid Business Response,WA8 8RA
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Non Stock Machine Consumables,Operations,PITNEY BOWES,2000273019,"5,246.57",,CM19 5LS
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Mail Collection/Delivery Costs,Operations,DX SECURE LIMITED,2000273021,"1,857.60",,NN3 6YG
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Computer equipment,Operations,The Works Marketing Communications,2000273022,"1,074.00",,SW15 2JJ
Department for Transport,Driver and Vehicle Licensing Agency,05.11.2012,Computer equipment,Operations,The Works Marketing Communications,2000273023,780,,SW15 2JJ
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000274599,644.48,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Removal Costs,Finance & Strategy,TELEREAL TRILLIUM,2000274599,"3,188.14",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Property Maintenance,Finance & Strategy,TELEREAL TRILLIUM,2000274599,"8,659.68",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Veh Hire/Lse st <1yr,Finance & Strategy,TELEREAL TRILLIUM,2000274599,951.72,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Furniture & Fittings,Finance & Strategy,TELEREAL TRILLIUM,2000274599,"3,209.15",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Agency Staff Costs,Information Services,CMC PARTNERSHIP (UK) LTD,2000274600,"10,875.35",,SW1V 2AJ
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Professional Services,Information Services,Evolve Business Consultancy Ltd,2000274607,"9,504.00",,GU10 1DW
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000276565,585.9,WINDOW ENVELOPE 115 X 235MM POL LIC,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000276565,-0.04,WINDOW ENVELOPE 115 X 235MM POL LIC,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000276565,520.38,"114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000276565,0.02,"114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000276565,"1,108.70","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000276565,"1,040.76","114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000276565,-0.08,"114 x 229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000276565,865.34,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,11.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000276565,-0.62,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000276566,"3,796.80",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000276566,"1,518.72",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000276566,-1.68,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,09.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000276566,-0.67,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,10.11.2012,Machinery Maintenance,Operations,OCE (UK) LTD,2000276571,"11,327.82",,CM14 4DZ
Department for Transport,Driver and Vehicle Licensing Agency,10.11.2012,Training,Human Resource & Estates,BIFM,2000276577,830,,CM23 2ER
Department for Transport,Driver and Vehicle Licensing Agency,10.11.2012,Car Parking,Finance & Strategy,BESTWAY CASH AND CARRY,2000279231,"2,368.80",,SA6 8QD
Department for Transport,Driver and Vehicle Licensing Agency,10.11.2012,Car Parking,Finance & Strategy,BESTWAY CASH AND CARRY,2000279231,50.4,,SA6 8QD
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Subsistence UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000279234,"14,749.14",,SK4 2RZ
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Travel Expenses UK,Finance & Strategy,EXPOTEL HOTEL RESERVATIONS LTD,2000279234,152.29,,SK4 2RZ
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000279235,"1,108.80","114x229mm, 85gsm manila, 2nd class",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Non Secured stock,Information Services,MBA GROUP LTD,2000279235,608.58,105 X 216MM MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000279235,522,162 x 229mm manila with window,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000279235,570.24,2ND CLASS MANILA WINDOW 120 X 235MM DMED,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000279235,0.01,2ND CLASS MANILA WINDOW 120 X 235MM DMED,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000279235,516.6,MANILA ENVELOPE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000279235,-0.01,MANILA ENVELOPE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Software Licence Expense,Finance & Strategy,ORACLE CORPORATION UK LTD,2000279238,"194,770.25",,RG6 1RA
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Recruitment,Human Resource & Estates,LANGET BUSINESS SERVICES LTD,2000279239,"1,444.00",,SA14 7AN
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Non-stock Printing Purchases,Operations,INITIAL PACKAGING SOLUTIONS LTD,2000279241,"1,879.20",White Plastic Pre Paid Business Response,WA8 8RA
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Non-stock Printing Purchases,Operations,INITIAL PACKAGING SOLUTIONS LTD,2000279241,-0.24,White Plastic Pre Paid Business Response,WA8 8RA
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000279247,"1,700.00",,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Recruitment Advertising,Human Resource & Estates,WORK GROUP PLC,2000279247,-258.27,,EC1N 8EQ
Department for Transport,Driver and Vehicle Licensing Agency,04.11.2012,Telephone charges,Information Services,VIRGIN MEDIA BUSINESS LTD,2000279250,273.31,,BD4 8YD
Department for Transport,Driver and Vehicle Licensing Agency,04.11.2012,Telephone charges,Information Services,VIRGIN MEDIA BUSINESS LTD,2000279250,"4,900.55",,BD4 8YD
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Agency Staff Costs,Information Services,VEGA CONSULTING SERVICES LTD,2000279251,"18,240.00",,BS16 1EJ
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Professional Services,Information Services,VEGA CONSULTING SERVICES LTD,2000279251,"2,989.54",,BS16 1EJ
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000281023,967.68,85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000281023,508.5,"162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000281023,532.98,110 x 220mm 2nd class manila,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000281024,577.08,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000281024,"4,158.05",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000281024,-0.05,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000281024,"2,278.08",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000281024,-1.01,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Subscriptions to Professional bodies,Finance & Strategy,CIPFA,2000281027,"4,404.00",,WC2N 6RE
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000281028,"2,606.25",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000281028,-500.75,,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Building Service Charges,Finance & Strategy,TELEREAL TRILLIUM,2000281028,"-2,105.50",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Plant & Machinery Capital Cost,Finance & Strategy,TELEREAL TRILLIUM,2000281028,"155,941.16",,LS11 9DX
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Recruitment,Human Resource & Estates,LANGET BUSINESS SERVICES LTD,2000281029,764,,SA14 7AN
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Recruitment,Human Resource & Estates,LANGET BUSINESS SERVICES LTD,2000281029,-134,,SA14 7AN
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Debt Collection,Finance & Strategy,Philips Collection Services Ltd,2000281033,"12,417.79",,DL3 9WT
Department for Transport,Driver and Vehicle Licensing Agency,10.11.2012,Telephone charges,Information Services,VIRGIN MEDIA BUSINESS LTD,2000281037,738.07,,BD4 8YD
Department for Transport,Driver and Vehicle Licensing Agency,12.11.2012,Training,Operations,ROYAL COLLEGE OF,2000281038,780,"Neurology & Mental Health 2 day course, PR & IP",E1 8EW
Department for Transport,Driver and Vehicle Licensing Agency,06.11.2012,Machinery Maintenance,Operations,KODAK LTD,2000284135,623,,HP2 7YU
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,"1,518.72",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,-0.46,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Information Services,MBA GROUP LTD,2000284136,"1,039.51",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Information Services,MBA GROUP LTD,2000284136,-0.01,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,"-9,871.68",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,"5,317.54",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,"4,556.16",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,-2.02,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,"-3,796.80",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,"-1,518.72",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,1.68,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,0.67,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,"5,315.52",,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,-2.35,,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000284136,508.5,"162 X 236 MM, 2nd cl wind - TYR/OSG",MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000284136,"1,451.52",85GSM MANILA WINDOW OUTER FOR EVL,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000284136,963.9,162 X 240mm 2nd cl wind - TYR/OSG,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Secured Stock ,Operations,MBA GROUP LTD,2000284136,793.73,MANILA COURTESY RESPONSE,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Non Secured stock,Operations,MBA GROUP LTD,2000284136,679.14,114 X 235MM MAILSORT MANILA WINDOW,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,16.11.2012,Printing Stock ,Operations,MBA GROUP LTD,2000284136,-0.07,114 X 235MM MAILSORT MANILA WINDOW,MK11 3ET
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000284138,"4,197,170.65",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000284138,"651,813.71",,PO6 3AE
Department for Transport,Driver and Vehicle Licensing Agency,13.11.2012,Infrastructure Maintenance,Information Services,IBM UNITED KINGDOM LTD,2000284138,"1,553,862.33",,PO6 3AE
