Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction No,SumOfAmount
Department for Transport,Highways Agency,22/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,SIMULATION SYSTEMS LTD,492469,35712.74
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SIMULATION SYSTEMS LTD,492388,33883.29
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,SIMULATION SYSTEMS LTD,492481,1135.72
Department for Transport,Highways Agency,07/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SKANSKA CONSTRUCTION UK LTD,490812,33371.56
Department for Transport,Highways Agency,08/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SKANSKA CONSTRUCTION UK LTD,490900,70212.74
Department for Transport,Highways Agency,17/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SKANSKA CONSTRUCTION UK LTD,491954,1330385.64
Department for Transport,Highways Agency,17/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SKANSKA CONSTRUCTION UK LTD,491955,203930.56
Department for Transport,Highways Agency,02/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SMITHS GORE,490570,138096.79
Department for Transport,Highways Agency,10/12/2010,Lands Costs,MAJOR PROJECTS,SMITHS GORE,491099,79720.82
Department for Transport,Highways Agency,10/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SMITHS GORE,491075,93294.82
Department for Transport,Highways Agency,10/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SMITHS GORE,491077,29889.1
Department for Transport,Highways Agency,13/12/2010,Lands Costs,MAJOR PROJECTS,SMITHS GORE,491154,27965
Department for Transport,Highways Agency,13/12/2010,Lands Costs,MAJOR PROJECTS,SMITHS GORE,491157,36916.68
Department for Transport,Highways Agency,20/12/2010,Lands Costs,MAJOR PROJECTS,SMITHS GORE,492029,205911
Department for Transport,Highways Agency,21/12/2010,Lands Costs,MAJOR PROJECTS,SMITHS GORE,492029,20
Department for Transport,Highways Agency,07/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,SOUTH WEST WATER (CIS) DIVERT/CONNECT,490783,100363.66
Department for Transport,Highways Agency,10/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,SOUTHERN ELECTRIC CONTRACTING,491067,119288.4
Department for Transport,Highways Agency,14/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,491361,376856.86
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,491717,63792.4
Department for Transport,Highways Agency,16/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,491718,726557.94
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,491886,195226.29
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TARMAC LIMITED,491940,415120.66
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492662,39185.48
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492663,47655.52
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492664,34689.35
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492665,39873.78
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492666,37851.1
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492668,43390.92
Department for Transport,Highways Agency,24/12/2010,Facilities Management Charges,TRAFFIC MANAGEMENT DIRECTORATE,TAYLOR WOODROW CIVIL ENG LTD,492681,41764.76
Department for Transport,Highways Agency,17/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,491980,26143.82
Department for Transport,Highways Agency,17/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,TELENT TECHNOLOGY SERVICES LIMITED,491980,3200
Department for Transport,Highways Agency,17/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,491980,77095.57
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Roads - Capital,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,491980,17944.91
Department for Transport,Highways Agency,17/12/2010,TA Renewal of Structures - Capital,MAJOR PROJECTS,TELENT TECHNOLOGY SERVICES LIMITED,491980,15582.24
Department for Transport,Highways Agency,17/12/2010,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,491976,76991.79
Department for Transport,Highways Agency,17/12/2010,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,491979,224577.78
Department for Transport,Highways Agency,21/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,492239,48738.52
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,492239,51746.84
Department for Transport,Highways Agency,21/12/2010,TEC - Technology Maintenance,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,492246,53604.26
Department for Transport,Highways Agency,30/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,TELENT TECHNOLOGY SERVICES LIMITED,473346,-34911.66
Department for Transport,Highways Agency,10/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,THE CROWN ESTATE,LOMD229316,115011.57
Department for Transport,Highways Agency,02/12/2010,Prepaid expenses - programme,TRAFFIC MANAGEMENT DIRECTORATE,THE TBF AND KL THOMPSON TRUST,490540,55840.41
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490863,241750.18
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490865,63250.87
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490866,146855.64
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490868,46802.4
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490869,28854.8
Department for Transport,Highways Agency,08/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490870,35000
Department for Transport,Highways Agency,08/12/2010,TA Cost AUC - Programme,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,490840,133041.73
Department for Transport,Highways Agency,15/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,491609,80000
Department for Transport,Highways Agency,15/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,491614,34500
Department for Transport,Highways Agency,15/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,491615,2111084.1
Department for Transport,Highways Agency,17/12/2010,PFI Service Payments,TRAFFIC MANAGEMENT DIRECTORATE,TRAFFIC INFORMATION SERVICES LTD,491882,40271.91
Department for Transport,Highways Agency,13/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,TREASURY SOLICITOR,491293,35000
Department for Transport,Highways Agency,21/12/2010,TA Renewal of Roads - Capital,MAJOR PROJECTS,TREASURY SOLICITOR,492192,107556.22
Department for Transport,Highways Agency,23/12/2010,CM External Technical Consultant Costs,NETWORK SERVICES DIRECTORATE,TRL LTD,492624,55153.19
Department for Transport,Highways Agency,08/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,TURNER & TOWNSEND,485453,-83102.16
Department for Transport,Highways Agency,08/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,TURNER & TOWNSEND,490844,83102.16
Department for Transport,Highways Agency,21/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,UK HIGHWAYS M40 LTD,492145,2060033
Department for Transport,Highways Agency,21/12/2010,PFI Service Payments,NETWORK DELIVERY & DEVELOPMENT,UK HIGHWAYS M40 LTD,492146,217652
Department for Transport,Highways Agency,16/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,UK POWER NETWORKS (OPERATIONS) LTD (CIS) DIVERT/CONNECT,491749,25080
Department for Transport,Highways Agency,30/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,UK POWER NETWORKS (OPERATIONS) LTD (CIS) DIVERT/CONNECT,492733,75983.15
Department for Transport,Highways Agency,22/12/2010,CM External Technical Consultant Costs,NETWORK DELIVERY & DEVELOPMENT,ULTRA ELECTRONICS CONTROLS,492419,14924.02
Department for Transport,Highways Agency,22/12/2010,Contractor Costs,NETWORK DELIVERY & DEVELOPMENT,ULTRA ELECTRONICS CONTROLS,492419,878.45
Department for Transport,Highways Agency,22/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,ULTRA ELECTRONICS CONTROLS,492419,19377.31
Department for Transport,Highways Agency,01/12/2010,TA Renewal of Structures - Capital,NETWORK DELIVERY & DEVELOPMENT,URS CORPORATION LTD,490430,86666.61
Department for Transport,Highways Agency,09/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,URS CORPORATION LTD,490965,155732.21
Department for Transport,Highways Agency,23/12/2010,Contractors Costs,MAJOR PROJECTS,URS CORPORATION LTD,492573,81225.76
Department for Transport,Highways Agency,13/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,VAISALA TMI LTD,491133,70000
Department for Transport,Highways Agency,07/12/2010,Prepaid expenses - admin,BUSINESS SERVICES DIRECTORATE,WILLIAM POLLARD & CO LTD T/A POLLARDS,490800,28834.21
Department for Transport,Highways Agency,08/12/2010,CM - Term Maintenance Preliminaries,NETWORK DELIVERY & DEVELOPMENT,WILLIAM POLLARD & CO LTD T/A POLLARDS,490839,28136.26
Department for Transport,Highways Agency,07/12/2010,TA Cost AUC - Programme,MAJOR PROJECTS,WSP UK LIMITED,490820,176444.03
Department for Transport,Highways Agency,20/12/2010,TA Cost AUC - Programme,TRAFFIC MANAGEMENT DIRECTORATE,WSP UK LIMITED,491993,25413.67
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,WSP UK LIMITED,492258,10479.45
Department for Transport,Highways Agency,21/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,WSP UK LIMITED,492323,28706.21
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,WSP UK LIMITED,492258,17386.62
Department for Transport,Highways Agency,21/12/2010,TA Cost AUC - Programme,NETWORK SERVICES DIRECTORATE,WSP UK LIMITED,492247,61652.07
Department for Transport,Highways Agency,22/12/2010,Contractors Costs,NETWORK DELIVERY & DEVELOPMENT,WSP UK LIMITED,492405,38490.06
Department for Transport,Highways Agency,22/12/2010,Contractors Costs,NETWORK SERVICES DIRECTORATE,WSP UK LIMITED,492447,46857.91
Department for Transport,Highways Agency,23/12/2010,TA Cost AUC - Programme,NETWORK DELIVERY & DEVELOPMENT,WSP UK LIMITED,492596,53000
Department for Transport,London and Continental Railways Limited,,Profl fees re HS1 surp'land sales,LCR,Ashurst Morris Crisp,PIN011854,80118.99
Department for Transport,London and Continental Railways Limited,,Prof fees re HS1 Land CPO commit/claim,LCR,Cripps Harries Hall,PIN011860,60793.99
Department for Transport,London and Continental Railways Limited,10/12/2010,HS1 Land obligations - CPO sums,LCR,National Grid Gas plc,PIN011679,29075.92
Department for Transport,London and Continental Railways Limited,20/12/2010,Rent,LCR,Savills Commercial Limited,PIN011698,69499
Department for Transport,Maritime and Coastguard Agency,13/12/2010,It - Tangible,ICT,AMTEC CONSULTING GROUP plc,492290,62604
Department for Transport,Maritime and Coastguard Agency,13/12/2010,Telecoms Other,Maritime Services,BRITISH TELECOM,492299,26449.77
Department for Transport,Maritime and Coastguard Agency,20/12/2010,"Inst/Maint Telecoms, Pws & Rls",ICT,BT GLOBAL SERVICES,493013,95731.96
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492039,130534.36
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492040,114371.78
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492041,62075.82
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492042,45715.75
Department for Transport,Maritime and Coastguard Agency,17/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492853,436569.86
Department for Transport,Maritime and Coastguard Agency,17/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492854,234169.72
Department for Transport,Maritime and Coastguard Agency,17/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492855,594800.76
Department for Transport,Maritime and Coastguard Agency,17/12/2010,Helicopter Expenditure,Asset Management,CHC SCOTIA LTD,492856,604703.94
Department for Transport,Maritime and Coastguard Agency,07/12/2010,Computing & Office Machinery,ICT,COMPUTACENTRE (UK) LTD,491995,54593.44
Department for Transport,Maritime and Coastguard Agency,20/12/2010,Agency Subscriptions,Maritime Services,INTERNATIONAL MARITIME ORG,492929,79000
Department for Transport,Maritime and Coastguard Agency,20/12/2010,Agency Subscriptions,Maritime Services,INTERNATIONAL MARITIME ORG,492930,100000
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Tugs,Asset Management,J P KNIGHT (LOWESTOFT) LTD,491911,210025
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Tugs,Asset Management,J P KNIGHT (LOWESTOFT) LTD,491913,213894.34
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Tugs,Asset Management,J P KNIGHT (LOWESTOFT) LTD,491914,211415.83
Department for Transport,Maritime and Coastguard Agency,08/12/2010,Tugs,Asset Management,J P KNIGHT (LOWESTOFT) LTD,491915,247845.84
Department for Transport,Maritime and Coastguard Agency,10/12/2010,Helicopter Expenditure,Asset Management,MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT,492292,77139.3
Department for Transport,Maritime and Coastguard Agency,10/12/2010,Rent,Asset Management,PRUDENTIAL PROPERTY INVESTMENT LTD,492342,374090.63
Department for Transport,Maritime and Coastguard Agency,06/12/2010,Aerial Spraying & Surveillance,Asset Management,RVL SURVEY LTD,491808,127432.93
Department for Transport,Maritime and Coastguard Agency,10/12/2010,Aerial Spraying & Surveillance,Asset Management,RVL SURVEY LTD,492037,44199.29
Department for Transport,Maritime and Coastguard Agency,31/12/2010,Aerial Spraying & Surveillance,Asset Management,RVL SURVEY LTD,493522,127432.93
Department for Transport,Maritime and Coastguard Agency,17/12/2010,Rates & Cilor,Asset Management,SOUTHAMPTON CITY COUNCIL,492515,43648
Department for Transport,Maritime and Coastguard Agency,10/12/2010,Operational Capital Purch.,ICT,SUNGARD PUBLIC SECTOR Ltd,492013,33273.65
Department for Transport,Passenger Focus,30/11/2010,Passenger Research,Policy and Research,BDRC Continental Ltd,PIN010269,135228.26
Department for Transport,Passenger Focus,23/12/2010,Passenger Research,Policy and Research,BDRC Continental Ltd,PIN010364,135228.26
Department for Transport,Passenger Focus,01/12/2010,Rent,Resources,Office for National Statistics,PIN010268,91683.5
Department for Transport,Vehicle and Operator Services Agency,16/12/2010,Office Machinery,Chief Information Officer,ALTODIGITAL UK LIMITED,658152,310.3
Department for Transport,Vehicle and Operator Services Agency,16/12/2010,Office Machinery,Office of the Traffic Commissioners and Licensing,ALTODIGITAL UK LIMITED,658152,5119.95
Department for Transport,Vehicle and Operator Services Agency,16/12/2010,Office Machinery,Operations HQ,ALTODIGITAL UK LIMITED,658152,41021.45
Department for Transport,Vehicle and Operator Services Agency,16/12/2010,Office Machinery,Strategy and Customer,ALTODIGITAL UK LIMITED,658152,2730.6
Department for Transport,Vehicle and Operator Services Agency,16/12/2010,Office Machinery,Finance Estates and Performance,ALTODIGITAL UK LIMITED,658152,620.6
Department for Transport,Vehicle and Operator Services Agency,16/12/2010,Office Machinery,Human Resources,ALTODIGITAL UK LIMITED,658152,1365.3
Department for Transport,Vehicle and Operator Services Agency,03/12/2010,Finance Estates and Performance,Finance Estates and Performance,AMLIN UK LIMITED,655581,108511.14
Department for Transport,Vehicle and Operator Services Agency,08/12/2010,Travel and Subsistence,Finance Estates and Performance,ARVAL PHH,656308,29632.1
Department for Transport,Vehicle and Operator Services Agency,15/12/2010,Telecommunication,Chief Information Officer,ATOS ORIGIN IT SERVICES UK LTD,657736,3530.34
Department for Transport,Vehicle and Operator Services Agency,15/12/2010,Computer Costs,Strategy and Customer,ATOS ORIGIN IT SERVICES UK LTD,657736,120000
Department for Transport,Vehicle and Operator Services Agency,15/12/2010,Computer Costs,Chief Information Officer,ATOS ORIGIN IT SERVICES UK LTD,657736,1044902.82
Department for Transport,Vehicle and Operator Services Agency,15/12/2010,Computer Costs,Finance Estates and Performance,ATOS ORIGIN IT SERVICES UK LTD,657736,117
Department for Transport,Vehicle and Operator Services Agency,15/12/2010,Computer Costs,Operations HQ,ATOS ORIGIN IT SERVICES UK LTD,657736,14066
Department for Transport,Vehicle and Operator Services Agency,02/12/2010,Weighbridge Maintenance,Finance Estates and Performance,AXLE WEIGHT TECHNOLOGY LTD,655146,37835.64
Department for Transport,Vehicle and Operator Services Agency,22/12/2010,Rent,Finance Estates and Performance,BOLSTERSTONE (NUMBER SEVEN) LIMITED,658872,58265.31
Department for Transport,Vehicle and Operator Services Agency,02/12/2010,Electricity,Finance Estates and Performance,BRITISH GAS TRADING LTD,655147,59703.85
Department for Transport,Vehicle and Operator Services Agency,22/12/2010,Electricity,Finance Estates and Performance,BRITISH GAS TRADING LTD,658857,50526.03
Department for Transport,Vehicle and Operator Services Agency,10/12/2010,Agency and Contractor,Finance Estates and Performance,BROOK STREET (UK) LTD,656906,55154.02
Department for Transport,Vehicle and Operator Services Agency,02/12/2010,Rent,Finance Estates and Performance,DEPT FOR COMMUNITIES AND LOCAL GOVT,655138,31055.99
