DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC EDINBURGH STAFF COSTS|ARVAL|302621|629.44|Scot East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC ABERDEEN STAFF COSTS|ARVAL|302621|830.82|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC DUNDEE STAFF COSTS|ARVAL|302621|309.44|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC DOGS|ARVAL|302621|54.76|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC OPERATIONAL SUPPORT UNIT 2|ARVAL|302621|637.96|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC GLASGOW STAFF COSTS|ARVAL|302621|493.67|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC KILWINNING STAFF COSTS|ARVAL|302621|318.16|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC PAISLEY STAFF COSTS|ARVAL|302621|171.81|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN CID|ARVAL|302621|656.86|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN A.I.B|ARVAL|302621|467.82|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NETWORK RAIL CABLE TEAM|ARVAL|302621|383.46|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN TRAINING|ARVAL|302621|58.85|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN AREA COMMAND STAFF COSTS|ARVAL|302621|239.61|WW Command Sector|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SECTOR COMMAND 2|ARVAL|302621|111.33|Ww East Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN BIRMINGHAM STAFF COSTS|ARVAL|302621|876.12|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN WOLVERHAMPTON STAFF COSTS|ARVAL|302621|264.02|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN COVENTRY STAFF COSTS|ARVAL|302621|280.36|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN BRISTOL T M STAFF COSTS|ARVAL|302621|1052.48|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN PLYMOUTH STAFF COSTS|ARVAL|302621|339.34|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN GLOUCESTER STAFF COSTS|ARVAL|302621|534.14|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN EXETER STAFF COSTS|ARVAL|302621|386.36|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN TRURO STAFF COSTS|ARVAL|302621|236.55|WW South Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN DOGS|ARVAL|302621|837.76|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SPECIAL CONSTABLES|ARVAL|302621|127.12|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN OPERATIONS|ARVAL|302621|85.31|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN OP SUPPORT PLANNING|ARVAL|302621|770.39|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PRO-ACTIVE CRIME TEAM|ARVAL|302621|157.03|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SHREWSBURY STAFF COSTS|ARVAL|302621|635.13|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN BANGOR STAFF COSTS|ARVAL|302621|532.86|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN CARMARTHEN STAFF COSTS|ARVAL|302621|299.63|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN CARDIFF STAFF COSTS|ARVAL|302621|682.76|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SWANSEA STAFF COSTS|ARVAL|302621|260.36|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN NEWPORT STAFF COSTS|ARVAL|302621|155.86|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|WN SUPPORT SERVICES|ARVAL|302621|243.38|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|302616|1308.91|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|PS FHQ DEDICATED SOURCE UNIT|ARVAL|302616|320.7|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|302616|67.03|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|03/08/2013|FUEL & LUBRICANTS|SC A.I.B|ARVAL|302616|96.49|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|302613|2202.13|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS FHQ DEDICATED SOURCE UNIT|ARVAL|302613|615.66|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|302613|136.12|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|302610|1720.75|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS FHQ FIB|ARVAL|302610|69.7|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS FHQ DEDICATED SOURCE UNIT|ARVAL|302610|285.21|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE A.I.B|ARVAL|302610|83.35|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC A.I.B|ARVAL|302610|66.71|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS COVERT INVESTIGATIONS UNIT|ARVAL|303285|1622.48|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS FHQ DEDICATED SOURCE UNIT|ARVAL|303285|315.77|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|303285|57.88|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS FHQ FIB|ARVAL|304035|126.84|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|FHQ CCTV PROJECT TEAM|ARVAL|304035|100.19|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NATIONAL METAL THEFTCRIME UNIT|ARVAL|304035|318.86|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|PS MIU|ARVAL|304035|1252.55|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|B4 - NATIONAL CRIME TEAM|ARVAL|304035|36.22|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|REAL TIME INTEL|ARVAL|304035|168.3|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|DFT METAL TASK FORCE|ARVAL|304035|73.59|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|FHQ SCENES OF CRIME|ARVAL|304035|5123.53|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|HI TECH CRIME|ARVAL|304035|46.99|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|CIVIL CONTINGENCY UNIT|ARVAL|304035|89.46|ACC ST Operations|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|FHQ PROFESSIONAL STDS UNIT|ARVAL|304035|344.95|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|FHQ VEHICLE FLEET MANAGER|ARVAL|304035|60.08|FINANCE & CORPORATE SERVICES|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN AREA COMMAND|ARVAL|304035|66.58|LN AREA COMMAND SECTOR|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN INNER LONDON CID|ARVAL|304035|301.33|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN AREA CRIME UNIT|ARVAL|304035|128.68|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN OUTER LONDON CID|ARVAL|304035|362.7|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN EBBSFLEET|ARVAL|304035|445.11|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN ST PANCRAS STAFF COSTS|ARVAL|304035|221.41|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN KINGS CROSS STAFF COSTS|ARVAL|304035|96.3|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN CAMBRIDGE STAFF COSTS|ARVAL|304035|280.64|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN NORWICH STAFF COSTS|ARVAL|304035|778.2|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN L'POOL ST STAFF COSTS|ARVAL|304035|316.66|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN SOUTHEND STAFF COSTS|ARVAL|304035|601.28|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN COLCHESTER STAFF COSTS|ARVAL|304035|250.76|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN PETERBOROUGH STAFF COSTS|ARVAL|304035|303.47|LN East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN OPERATIONS|ARVAL|304035|5538.02|LN Operations|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN OPERATIONAL SUPPORT UNIT|ARVAL|304035|77.5|LN Operations|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN AIB|ARVAL|304035|380.44|LN TASKING & CO-ORDINATING|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN LONDON OVERGROUND - LOROL|ARVAL|304035|308.66|LN TFL FUNDED|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN LONDON MAYORS SUBURBAN TEAM|ARVAL|304035|107.78|LN TFL FUNDED|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN OXFORD|ARVAL|304035|470.16|LN West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN EUSTON STAFF COSTS|ARVAL|304035|209.04|LN West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN PADDINGTON STAFF COSTS|ARVAL|304035|828.43|LN West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN MILTON KEYNES STAFF COSTS|ARVAL|304035|437.65|LN West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LN WCML MOTORCYCLE TEAM|ARVAL|304035|875.85|LN West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS BROMLEY NPT|ARVAL|304035|83.74|London South Inner London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS INNER LONDON TEAM 1|ARVAL|304035|592.19|London South Inner London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS INNER LONDON TEAM 5|ARVAL|304035|324.77|London South Inner London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS CLAPHAM JUNCTION NPT|ARVAL|304035|480.64|London South Inner London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS NORWOOD JUNCTION NPT|ARVAL|304035|248.63|London South Inner London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS WIMBLEDON - BORIS 50|ARVAL|304035|182.31|London South Inner London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|Lond Stl AIB / FIO|ARVAL|304035|131.27|Lond Stl AIB / FIO|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|Lond Stl Robbery Team|ARVAL|304035|119.71|Lond Stl Robbery Team|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS CROYDEN - BORIS 50|ARVAL|304035|257.93|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS GUILDFORD STAFF COSTS|ARVAL|304035|156.15|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS SOUTHAMPTON STAFF COSTS|ARVAL|304035|712.9|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS PORTSMOUTH STAFF COSTS|ARVAL|304035|542.74|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS BOURNEMOUTH STAFF COSTS|ARVAL|304035|87.95|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS ASHFORD STAFF COSTS|ARVAL|304035|1225.78|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS CROYDON STAFF COSTS|ARVAL|304035|393.62|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS BRIGHTON STAFF COSTS|ARVAL|304035|813.89|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS CROYDON TRAM. STAFF COSTS|ARVAL|304035|198.22|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|WEST KENT SECTOR|ARVAL|304035|1632.86|LS Outer London|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS AREA COMMAND|ARVAL|304035|131.39|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS OPERATIONS|ARVAL|304035|3939.66|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS TASKING UNIT|ARVAL|304035|159.52|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS MOTORCYCLE UNIT|ARVAL|304035|436.94|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS OP SUPPORT PLANNING|ARVAL|304035|49.32|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS OPERATIONAL SUPPORT UNIT 2|ARVAL|304035|40|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS CID|ARVAL|304035|217.68|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS CAT (CBT)|ARVAL|304035|56.76|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS A.I.B|ARVAL|304035|300.89|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|LS ROBBERY SQUAD|ARVAL|304035|173.56|LS Total Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE CID|ARVAL|304035|789.4|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE A.I.B|ARVAL|304035|472.6|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE SECTOR COMMAND CID|ARVAL|304035|88.22|NE Command Sector|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE AREA COMMAND|ARVAL|304035|318.71|NE Command Sector|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE CABLE TEAM|ARVAL|304035|633.25|NE Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE LEICESTER|ARVAL|304035|108.71|NE EAST MIDLAND SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE NOTTINGHAM|ARVAL|304035|2007.9|NE EAST MIDLAND SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE LEEDS STAFF COSTS|ARVAL|304035|850.35|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE BRADFORD STAFF COSTS|ARVAL|304035|344.27|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE METRO TRANSPORT SYSTEMS|ARVAL|304035|514.27|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE NEWCASTLE STAFF COSTS|ARVAL|304035|487.15|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE DARLINGTON STAFF COSTS|ARVAL|304035|366.75|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE M'BROUGH STAFF COSTS|ARVAL|304035|112.04|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE YORK STAFF COSTS|ARVAL|304035|316.5|NE South Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE DONCASTER STAFF COSTS|ARVAL|304035|458.96|NE South Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE SHEFFIELD STAFF COSTS|ARVAL|304035|278.88|NE South Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE HULL STAFF COSTS|ARVAL|304035|290.4|NE South Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE GRIMSBY STAFF COSTS|ARVAL|304035|148.76|NE South Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE LINCOLN STAFF COSTS|ARVAL|304035|387.17|NE South Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE DOGS|ARVAL|304035|401.25|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE OPERATIONS|ARVAL|304035|820.92|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE MOTORCYCLE UNIT|ARVAL|304035|162.22|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE OP SUPPORT PLANNING|ARVAL|304035|287.95|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE OP SUPPORT 1|ARVAL|304035|82.99|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE OP SUPPORT 2|ARVAL|304035|170.98|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NE OPS SUPPORT 3 DERBY|ARVAL|304035|68.07|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW A.I.B|ARVAL|304035|68.06|NW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW CABLE AREA FUNDED|ARVAL|304035|49.62|NW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|304035|637.73|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW MANCHESTER|ARVAL|304035|2146.76|NW East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW PRESTON|ARVAL|304035|1008.34|NW East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW CARLISLE|ARVAL|304035|81.86|NW East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW BLACKPOOL|ARVAL|304035|395.14|NW East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW LANCASTER|ARVAL|304035|206.65|NW East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW WIGAN|ARVAL|304035|287.1|NW East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW DOGS|ARVAL|304035|431.01|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW OPERATIONS|ARVAL|304035|843.46|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW MOTORCYCLE UNIT|ARVAL|304035|159.56|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW OSU EAST|ARVAL|304035|253.88|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW OSU WEST|ARVAL|304035|378.2|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW OSU CENTRAL|ARVAL|304035|186.07|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW REACTIVE UNIT|ARVAL|304035|552.09|NW SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW CHESTER|ARVAL|304035|84.64|NW West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW CREWE|ARVAL|304035|369.03|NW West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|NW LIVERPOOL|ARVAL|304035|1904.2|NW West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|CENTRAL OPERATIONS AND EVENTS|ARVAL|304035|72.21|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|OPERATIONS MANAGEMENT|ARVAL|304035|27.35|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|COUNTER TERRORISM|ARVAL|304035|8396.52|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|ACC TERRITORIAL POLICING|ARVAL|304035|33.46|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|REGIONAL TRAINER OUTER LONDON|ARVAL|304035|41.07|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|FHQ TRAINING CENTRE DOGS|ARVAL|304035|1015.17|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC CID|ARVAL|304035|1265.22|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC A.I.B|ARVAL|304035|195.67|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC CAMERA ENFORCEMENT|ARVAL|304035|379.86|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC SCHOOLS LIAISON|ARVAL|304035|404.51|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC AREA COMMAND|ARVAL|304035|903.05|Scot Command Sector|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC EDINBURGH STAFF COSTS|ARVAL|304035|397.48|Scot East Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC ABERDEEN STAFF COSTS|ARVAL|304035|515.65|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC DUNDEE STAFF COSTS|ARVAL|304035|312.81|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC DOGS|ARVAL|304035|335.38|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC OP SUPPORT PLANNING|ARVAL|304035|293.51|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|31/08/2013|FUEL & LUBRICANTS|SC OPERATIONAL SUPPORT UNIT 2|ARVAL|304035|844.86|Scot West Sector Command|SN5 6PE
