DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|POSTCODE
Department for Transport|BTP|22/11/2013|TRAINING - POLICE|LEADERSHIP & MGT DEV FACULTY|Tryline Training and Assessment Solutions Ltd|310823|900|PEOPLE & DEVELOPMENT|DH4 6HJ
Department for Transport|BTP|22/11/2013|LEASING - FRANKING MACHINE|CRIME RECORDING CENTRE|Twofold Ltd|310811|589.13|OPERATIONS DEPT|RG1 8LG
Department for Transport|BTP|18/11/2013|IT - ADDITIONS|CAPITAL CONTROL ACCOUNT|UNIFY ENTERPRISE COMMUNICATIONS LTD|307351|5130|CAPITAL CONTROL ACCOUNT|MK15 ODJ
Department for Transport|BTP|08/11/2013|IT HARDWARE PURCH (NONCAP)|HR BUSINESS CENTRE(BIRMINGHAM)|UNIFY ENTERPRISE COMMUNICATIONS LTD|309438|1030.85|PEOPLE & DEVELOPMENT|MK15 ODJ
Department for Transport|BTP|18/11/2013|TRAINING - POLICE|LEADERSHIP & MGT DEV FACULTY|UNIVERSITY OF EAST LONDON|310501|578|PEOPLE & DEVELOPMENT|E16 2RD
Department for Transport|BTP|18/11/2013|TRAINING - STAFF|STRATEGIC DEVELOPMENT DEPT|UNIVERSITY OF ESSEX|309423|975|DEP. CHIEF CONSTABLE TOTAL|CO4 3SQ
Department for Transport|BTP|04/11/2013|IT SOFTWARE MAINTENANCE|FHQ PHOTOGRAPHICS UNIT|VERITEK GLOBAL LIMITED|309159|4848.26|ACC (PROTECTIVE SERVICES)|BN22 9NJ
Department for Transport|BTP|22/11/2013|SUBS TO OUTSIDE BODIES|PS MIU|VICTIM SUPPORT|310957|41000|ACC (PROTECTIVE SERVICES)|W1W 6JL
Department for Transport|BTP|22/11/2013|ADVERTISING GENERAL|SC AREA COMMAND|VICTIM SUPPORT SCOTLAND|33553|500|Scot Command Sector|EH8 9RX
Department for Transport|BTP|18/11/2013|REFUSE COLLECTION|LS FINANCE|Viridor Waste Management Ltd|310423|330|LS Total Command|TA1 1QU
Department for Transport|BTP|18/11/2013|SECURITY- SHREDDING|LS FINANCE|Viridor Waste Management Ltd|310423|288.35|LS Total Command|TA1 1QU
Department for Transport|BTP|08/11/2013|EQUIP PURCH - NON POL (NONCAP)|SC SECT. COMM. CENT STF COSTS|VISIONMETRICS (UK) LTD|309775|840|Sc Central Cost Sector Command|G1 2QQ
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS COVERT INVESTIGATIONS UNIT|VODAFONE LTD (CORPORATE)|310826|1315.43|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS FHQ FIB|VODAFONE LTD (CORPORATE)|310826|324.54|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS FHQ CTSA|VODAFONE LTD (CORPORATE)|310826|54|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS FHQ DEDICATED SOURCE UNIT|VODAFONE LTD (CORPORATE)|310826|65.4|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ CCTV PROJECT TEAM|VODAFONE LTD (CORPORATE)|310826|159.14|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS FHQ INTELLIGENCE MGT UNIT|VODAFONE LTD (CORPORATE)|310826|6|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS FHQ SPECIAL BRANCH|VODAFONE LTD (CORPORATE)|310826|385.39|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS FHQ HEAD OF COVERT|VODAFONE LTD (CORPORATE)|310826|18|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PF FHQ CONFIDENTAIL UNIT|VODAFONE LTD (CORPORATE)|310826|51.62|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NATIONAL METAL THEFTCRIME UNIT|VODAFONE LTD (CORPORATE)|310826|257|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS HEAD OF CRIME|VODAFONE LTD (CORPORATE)|310826|66.87|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS MIU|VODAFONE LTD (CORPORATE)|310826|928.39|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|REAL TIME INTEL|VODAFONE LTD (CORPORATE)|310826|54|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|DFT METAL TASK FORCE|VODAFONE LTD (CORPORATE)|310826|45|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|METAL THEFT TASKFORCE|VODAFONE LTD (CORPORATE)|310826|18.87|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ JUSTICE DIRECTORATE|VODAFONE LTD (CORPORATE)|310826|100.2|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ SCENES OF CRIME|VODAFONE LTD (CORPORATE)|310826|620.13|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ SCIENTIFIC SUPPORT|VODAFONE LTD (CORPORATE)|310826|115.94|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|HI TECH CRIME|VODAFONE LTD (CORPORATE)|310826|6|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NETWORK RAIL FUNDED CABLE SSU|VODAFONE LTD (CORPORATE)|310826|16.8|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PS HEAD OF FSJ|VODAFONE LTD (CORPORATE)|310826|99.87|ACC (PROTECTIVE SERVICES)|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|CIVIL CONTINGENCY UNIT|VODAFONE LTD (CORPORATE)|310826|213|ACC ST Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LONDON & THE OLYMPICS|VODAFONE LTD (CORPORATE)|310826|85.35|ACC ST Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|DIGITAL & SOCIAL MEDIA PROJECT|VODAFONE LTD (CORPORATE)|310826|397.88|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|CHIEF CONSTABLE|VODAFONE LTD (CORPORATE)|310826|181.22|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|COLLABORATION PROGRAMME|VODAFONE LTD (CORPORATE)|310826|100.8|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|MARKETING|VODAFONE LTD (CORPORATE)|310826|577.62|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PROFESSIONAL STANDARDS|VODAFONE LTD (CORPORATE)|310826|427.18|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ PROFESSIONAL STDS UNIT|VODAFONE LTD (CORPORATE)|310826|11.48|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|STRATEGIC DEVELOPMENT DEPT|VODAFONE LTD (CORPORATE)|310826|555.6|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|TOCS SECONDMENTS|VODAFONE LTD (CORPORATE)|310826|61.56|DEP. CHIEF CONSTABLE TOTAL|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|DFT OLYMPICS|VODAFONE LTD (CORPORATE)|310826|32.4|DFT OLYMPICS FUNDING|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ POLICE AUTHORITY|VODAFONE LTD (CORPORATE)|310826|43.56|FHQ POLICE AUTHORITY|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ ESTATES MANAGER|VODAFONE LTD (CORPORATE)|310826|240|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|CORPORATE SERVICES SUPPORT|VODAFONE LTD (CORPORATE)|310826|32.4|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FORCEWIDE MAINTENANCE|VODAFONE LTD (CORPORATE)|310826|53.65|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|7TH FLOOR BIRMINGHAM|VODAFONE LTD (CORPORATE)|310826|21|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ FACILITIES|VODAFONE LTD (CORPORATE)|310826|137.03|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ VEHICLE FLEET MANAGER|VODAFONE LTD (CORPORATE)|310826|30|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|CORPORATE RISK TEAM|VODAFONE LTD (CORPORATE)|310826|18|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|FHQ FINANCE|VODAFONE LTD (CORPORATE)|310826|77.4|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|DIRECTORATE CORPORATE RESOURCE|VODAFONE LTD (CORPORATE)|310826|202.74|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|PROCUREMENT|VODAFONE LTD (CORPORATE)|310826|90|FINANCE & CORPORATE SERVICES|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN RELATIONSHIP MANAGEMNT TEAM|VODAFONE LTD (CORPORATE)|310826|18|LN AREA COMMAND SECTOR|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN AREA COMMAND|VODAFONE LTD (CORPORATE)|310826|90|LN AREA COMMAND SECTOR|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN FINANCE|VODAFONE LTD (CORPORATE)|310826|59.07|LN AREA COMMAND SECTOR|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN TRAINING|VODAFONE LTD (CORPORATE)|310826|6|LN AREA COMMAND SECTOR|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN INVESTIGATION SUPPORT UNIT|VODAFONE LTD (CORPORATE)|310826|50.4|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN INNER LONDON CID|VODAFONE LTD (CORPORATE)|310826|199.4|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN AREA CRIME UNIT|VODAFONE LTD (CORPORATE)|310826|158.59|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN STAFF ASSAULT & HATE CRIME|VODAFONE LTD (CORPORATE)|310826|6|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN THEFT TEAM|VODAFONE LTD (CORPORATE)|310826|18|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN OUTER LONDON CID|VODAFONE LTD (CORPORATE)|310826|85.57|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN AREA JUSTICE UNIT|VODAFONE LTD (CORPORATE)|310826|24|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN AREA TICKET FRAUD SQUAD|VODAFONE LTD (CORPORATE)|310826|6|LN CID OPERATIONS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN CTRL SECTOR RESOURCES|VODAFONE LTD (CORPORATE)|310826|121.2|LN CTRL FUNDED|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN EBBSFLEET|VODAFONE LTD (CORPORATE)|310826|20.72|LN CTRL FUNDED|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN ST PANCRAS STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|30|LN CTRL FUNDED|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN SECTOR COMMAND EASTERN|VODAFONE LTD (CORPORATE)|310826|28.8|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN FIRST CAPITAL CONNECT COSTS|VODAFONE LTD (CORPORATE)|310826|18|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN KINGS CROSS STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|159.55|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN CAMBRIDGE STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|36.06|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN NORWICH STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|30.06|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN L'POOL ST STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|54|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN SOUTHEND STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|12|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN COLCHESTER STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|109.52|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PETERBOROUGH STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|36.26|LN East Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PATROL TEAM A|VODAFONE LTD (CORPORATE)|310826|6|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PATROL TEAM B|VODAFONE LTD (CORPORATE)|310826|7.1|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PATROL TEAM C|VODAFONE LTD (CORPORATE)|310826|12.06|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PATROL TEAM D|VODAFONE LTD (CORPORATE)|310826|40.8|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PATROL TEAM E|VODAFONE LTD (CORPORATE)|310826|14.4|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN OPERATIONS|VODAFONE LTD (CORPORATE)|310826|96.72|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN RESOURCE CENTRE|VODAFONE LTD (CORPORATE)|310826|30|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN OPERATIONAL SUPPORT UNIT|VODAFONE LTD (CORPORATE)|310826|12|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN CUSTODY|VODAFONE LTD (CORPORATE)|310826|18|LN Operations|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN OUT OF FORCE SECONDMENTS|VODAFONE LTD (CORPORATE)|310826|41.4|LN SECONDMENTS|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN AIB|VODAFONE LTD (CORPORATE)|310826|116.52|LN TASKING & CO-ORDINATING|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN AREA TASKING TEAMS|VODAFONE LTD (CORPORATE)|310826|49.31|LN TASKING & CO-ORDINATING|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN CORONER'S OFFICE COSTS|VODAFONE LTD (CORPORATE)|310826|6|LN TASKING & CO-ORDINATING|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN TASKING & CO-ORD. RESOURCES|VODAFONE LTD (CORPORATE)|310826|55.56|LN TASKING & CO-ORDINATING|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN VULNERABLE PERSONS UNIT|VODAFONE LTD (CORPORATE)|310826|36.55|LN TASKING & CO-ORDINATING|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN POCA UNIT|VODAFONE LTD (CORPORATE)|310826|52.8|LN TASKING & CO-ORDIN SECT CMD|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN LONDON OVERGROUND - LOROL|VODAFONE LTD (CORPORATE)|310826|132.3|LN TFL FUNDED|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN LONDON MAYORS SUBURBAN TEAM|VODAFONE LTD (CORPORATE)|310826|42.12|LN TFL FUNDED|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN OXFORD|VODAFONE LTD (CORPORATE)|310826|15.48|LN West Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN EUSTON STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|6.06|LN West Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN PADDINGTON STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|52.93|LN West Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN READING STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|80.92|LN West Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN MILTON KEYNES STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|20.54|LN West Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LN WCML MOTORCYCLE TEAM|VODAFONE LTD (CORPORATE)|310826|75.2|LN West Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS BROMLEY NPT|VODAFONE LTD (CORPORATE)|310826|19.8|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS INNER LONDON TEAM 1|VODAFONE LTD (CORPORATE)|310826|24.14|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS INNER LONDON TEAM 2|VODAFONE LTD (CORPORATE)|310826|41.18|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS INNER LONDON TEAM 3|VODAFONE LTD (CORPORATE)|310826|18.87|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS INNER LONDON TEAM 4|VODAFONE LTD (CORPORATE)|310826|14.4|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS INNER LONDON TEAM 5|VODAFONE LTD (CORPORATE)|310826|72.93|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS NORWOOD JUNCTION NPT|VODAFONE LTD (CORPORATE)|310826|35.14|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS TRAVELSAFE|VODAFONE LTD (CORPORATE)|310826|22.92|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS WIMBLEDON - BORIS 50|VODAFONE LTD (CORPORATE)|310826|13.74|London South Inner London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LU NON STAFF RECHARGE|VODAFONE LTD (CORPORATE)|310826|2838.23|LONDON U'GROUND OFFCHARGE|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|Lond Stl AIB / FIO|VODAFONE LTD (CORPORATE)|310826|33.63|Lond Stl AIB / FIO|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|Lond Stl Robbery Team|VODAFONE LTD (CORPORATE)|310826|27.1|Lond Stl Robbery Team|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS GUILDFORD STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|38.61|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS SOUTHAMPTON STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|97.33|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS PORTSMOUTH STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|14.92|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS BOURNEMOUTH STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|7.17|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS ASHFORD STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|85.97|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS CROYDON STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|81.56|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS BRIGHTON STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|95.09|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS CROYDON TRAM. STAFF COSTS|VODAFONE LTD (CORPORATE)|310826|27.48|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|WEST KENT SECTOR|VODAFONE LTD (CORPORATE)|310826|84|LS Outer London|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS AREA COMMAND|VODAFONE LTD (CORPORATE)|310826|188.6|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS SPECIAL CONSTABLES|VODAFONE LTD (CORPORATE)|310826|45.48|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS OPERATIONS|VODAFONE LTD (CORPORATE)|310826|178.01|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS TASKING UNIT|VODAFONE LTD (CORPORATE)|310826|6|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS OP SUPPORT PLANNING|VODAFONE LTD (CORPORATE)|310826|163.41|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS OPERATIONAL SUPPORT UNIT 2|VODAFONE LTD (CORPORATE)|310826|6|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS CID|VODAFONE LTD (CORPORATE)|310826|121.98|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS CAT (CBT)|VODAFONE LTD (CORPORATE)|310826|20.61|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS PPU|VODAFONE LTD (CORPORATE)|310826|6|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS A.I.B|VODAFONE LTD (CORPORATE)|310826|135.49|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS CRIME REDUCTION|VODAFONE LTD (CORPORATE)|310826|6.06|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS ROBBERY SQUAD|VODAFONE LTD (CORPORATE)|310826|91.27|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS VIDEO SUITE|VODAFONE LTD (CORPORATE)|310826|30.87|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS FINANCE|VODAFONE LTD (CORPORATE)|310826|6.87|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|LS HEALTH SAFETY AND WELFARE|VODAFONE LTD (CORPORATE)|310826|6.87|LS Total Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE CID|VODAFONE LTD (CORPORATE)|310826|121.63|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE A.I.B|VODAFONE LTD (CORPORATE)|310826|71.34|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE ADMIN OF JUSTICE|VODAFONE LTD (CORPORATE)|310826|30|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE CASE MANAGEMENT|VODAFONE LTD (CORPORATE)|310826|6|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NETWORK RAIL CABLE TEAM|VODAFONE LTD (CORPORATE)|310826|18|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE FINANCE|VODAFONE LTD (CORPORATE)|310826|24|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE PERSONNEL|VODAFONE LTD (CORPORATE)|310826|18|NE Central Cost Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE SECTOR COMMAND LEEDS|VODAFONE LTD (CORPORATE)|310826|18|NE Command Sector|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE AREA COMMAND|VODAFONE LTD (CORPORATE)|310826|170.07|NE Command Sector|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE CRIME REDUCTION|VODAFONE LTD (CORPORATE)|310826|12|NE Crime Supp Sector Command|RG14 5FF
Department for Transport|BTP|22/11/2013|TELEPHONE - MOBILES|NE CABLE TEAM|VODAFONE LTD (CORPORATE)|310826|112.14|NE Crime Supp Sector Command|RG14 5FF
