DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY MOUCHEL JOINT VENTURE|474952|171.36
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|17.67
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|475383|43697.7
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|475075|208.99
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|475405|15328.56
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|475092|615877.58
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SKANSKA CONSTRUCTION UK LTD|475013|507063.6
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475150|20502.39
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|474952|702611.46
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|150929.88
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|359395.33
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475127|1758.3
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475168|62049.33
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475171|206637.68
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475383|220602.68
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475384|160683.23
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475082|55349.79
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475407|238230.11
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|141566.23
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|475363|103239.88
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475181|599373.45
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475343|889382.25
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475344|264643.39
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475352|492249.19
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|475295|230000
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|475370|288437.69
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475073|28175.7
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|58577.64
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|40943.63
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|30380.79
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475012|856475.84
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475024|514606.75
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|475032|1151570.34
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|475055|302000
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|333504.08
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|TRAFFIC MANAGEMENT DIRECTORATE|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|73481.47
Department for Transport|Highways Agency|29/06/2010|TA Cost AUC - Programme|TRAFFIC MANAGEMENT DIRECTORATE|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|916.76
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|2919.04
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|3476.2
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AGGREGATE INDUSTRIES UK LTD|475390|759567.41
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475150|566796.13
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|474952|31899.3
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|981889.44
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|320929.23
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475128|251041.71
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475168|133437.17
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475171|780129.39
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475383|583061.31
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475384|128451.32
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475082|45161.59
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475407|325763.13
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|293702.6
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|475363|993683.81
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|475401|648614.74
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475334|87184.66
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BAM NUTTALL LIMITED|475203|305026.05
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BAM NUTTALL LTD AND HANSON QUARRY PRODUCTS LTD JV|475378|1785616.32
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|475295|468928
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION HIGHWAY MAINTENANCE LTD|475314|327727.9
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475073|513349.36
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|233352
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|128949.93
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CEMEX SURFACING LTD|475288|587462.39
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|CEMEX SURFACING LTD|475290|396675.09
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|474986|7557.62
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475024|4183138.83
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HANSON CONSTRUCTION|475217|577824.74
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HANSON CONTRACTING|475209|281892.21
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HANSON CONTRACTING|475316|1405113.74
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HANSON CONTRACTING|475397|938901.18
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|453090.43
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|JOHN MARTIN CONSTRUCTION LTD|475269|309938.16
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|JOHN MARTIN CONSTRUCTION LTD|475321|808566.24
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|LAFARGE/COSTAIN JOINT VENTURE|475400|1643092.59
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|TARMAC LIMITED|475372|757768.39
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|VOLKERFITZPATRICK CONTRACTORS LTD|475398|1371859.53
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|475153|809360.92
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|474952|104426.09
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475117|67636.79
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475121|144396.45
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475168|51286.49
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475171|101872.33
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475383|45769.85
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|475384|1144.7
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475082|112451.92
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE INTEGRATED HIGHWAY SERVICES|475407|126483.57
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475103|224701.55
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475338|688934.65
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|475070|386667.69
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|475093|663462.73
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|475295|26000
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|475309|399575.55
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION CONSTRUCTION LIMITED|475394|301925.41
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475073|158798.12
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|26492.19
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|138988.82
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475030|663264.27
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|584284.77
Department for Transport|Highways Agency|29/06/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|JOHN MARTIN CONSTRUCTION LTD|475107|278429.87
Department for Transport|Highways Agency|29/06/2010|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|474967|249506.23
Department for Transport|Highways Agency|29/06/2010|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475075|17226.43
Department for Transport|Highways Agency|29/06/2010|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475405|4415.76
Department for Transport|Highways Agency|29/06/2010|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475024|34585.8
Department for Transport|Highways Agency|30/06/2010|Ancilliaries|NETWORK DELIVERY & DEVELOPMENT|SEVERN RIVER CROSSING PLC|475659|891806.73
Department for Transport|Highways Agency|30/06/2010|CM External Technical Consultant Costs |NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|474744|1402
Department for Transport|Highways Agency|30/06/2010|CM External Technical Consultant Costs |NETWORK DELIVERY & DEVELOPMENT|SERCO|475639|425763.62
Department for Transport|Highways Agency|30/06/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|475671|810342.05
Department for Transport|Highways Agency|30/06/2010|CM - Third Party Damage|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475710|17375.8
Department for Transport|Highways Agency|30/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471898|-17547.89
Department for Transport|Highways Agency|30/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475678|791.77
Department for Transport|Highways Agency|30/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475710|78953.11
Department for Transport|Highways Agency|30/06/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475666|4.42
Department for Transport|Highways Agency|30/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475710|329712.53
Department for Transport|Highways Agency|30/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470842|-4635.21
Department for Transport|Highways Agency|30/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475666|114342.9
Department for Transport|Highways Agency|30/06/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|HYDER HALCROW M25 JOINT VENTURE|351543|-486945.86
Department for Transport|Highways Agency|30/06/2010|Contractor Costs|MAJOR PROJECTS|COSTAIN LIMITED|475522|394096.74
Department for Transport|Highways Agency|30/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|475698|669876.19
Department for Transport|Highways Agency|30/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475678|30484.13
Department for Transport|Highways Agency|30/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|470842|-2160.48
Department for Transport|Highways Agency|30/06/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475666|21542.52
Department for Transport|Highways Agency|30/06/2010|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|FMG SUPPORT LIMITED|475489|446000
Department for Transport|Highways Agency|30/06/2010|Safety Audits|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475666|2224.46
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|475678|206.42
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION-WSP JOINT VENTURE|475710|18477.96
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|MAJOR PROJECTS|OVE ARUP & PARTNERS|473510|13788.33
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475678|40807.95
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|475710|44446.02
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|475666|4813.28
Department for Transport|Highways Agency|30/06/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|GEOFFREY OSBORNE LTD|475705|463498.83
