DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|Driving Standards Agency|06/02/2014|business rates|GLASGOW - SHIELDHALL MPTC|GLASGOW COUNCIL|Direct Debit|1582.35|834400 00223217 GLASGOW COUNCIL    06472195720646     916344|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|DONCASTER DTC|YORKSHIRE WATER|Direct Debit|1.02|606005 86592726 YORKSHIRE WATER    800767624          956664|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Brentwood DTC|ESSEX & SUFFOLK WATER|Direct Debit|15.56|601508 31256635 ESSEXSUFFOLKWATER 601981340019       995728|#
Department for Transport|Driving Standards Agency|07/02/2014|Bank Charges|Financial Control & Governance|Barclays Merchants|Direct Debit|19.81|200401 01041180 BARCLAYS MERCH CHG 032635041/5065586O 990385 DRIVING STANDARDS|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Bury DTC|UNITED UTILITIES PLC|Direct Debit|28.91|010917 58933964 UNITED UTIL WATER  4189590276         768365|#
Department for Transport|Driving Standards Agency|07/02/2014|business rates|MERTHYR TYDFIL|METHYR TYDFIL|Direct Debit|305|205656 63519732 MERTHYR TYDFIL DD  11001364           983952|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Eastbourne|SOUTHERN WATER|Direct Debit|62.67|602431 73840262 SOUTHERN WATER     1071140900017      994915|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Leeds Wakefield MPTC|YORKSHIRE WATER|Direct Debit|54|606005 86592726 YORKSHIRE WATER    800681576          956664|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Barking DTC|ESSEX & SUFFOLK WATER|Direct Debit|51.74|601508 31256635 ESSEXSUFFOLKWATER 603249170018       995728|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Southall DTC|AFFINITY WATER LTD|Direct Debit|51|207409 20992747 AFFINITY WATER     71180902           985631|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Portsmouth Fort Southwick|PORTSMOUTH WATER|Direct Debit|47.5|500000 71168737 PORTSMOUTH WATER   07351700108        997404|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|West Didsbury |UNITED UTILITIES PLC|Direct Debit|46.85|010917 58933964 UNITED UTIL WATER  4173954019         768365|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Barnsley DTC|YORKSHIRE WATER|Direct Debit|36|606005 86592726 YORKSHIRE WATER    800113969          956664|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|BANGOR MPTC|DWR CYMRU WELSH WATER|Direct Debit|29.5|522107 22431284 DWR CYMRU W WATER  858955540013       997542|#
Department for Transport|Driving Standards Agency|07/02/2014|Bank Charges|Financial Control & Governance|Barclays Merchants|Direct Debit|56303.14|200401 01041180 BARCLAYS MERCH CHG 032627768/4566501O 990385 DRIVING STANDARDS|#
Department for Transport|Driving Standards Agency|07/02/2014|Bank Charges|Financial Control & Governance|Barclays Merchants|Direct Debit|40137.46|200401 01041180 BARCLAYS MERCH CHG 032555139/0930644C 990385 DRIVING STANDARDS|#
Department for Transport|Driving Standards Agency|07/02/2014|Bank Charges|Financial Control & Governance|Barclays Merchants|Direct Debit|38549.09|200401 01041180 BARCLAYS MERCH CHG 032615046/3385192O 990385 DRIVING STANDARDS|#
Department for Transport|Driving Standards Agency|07/02/2014|Bank Charges|Financial Control & Governance|Barclays Merchants|Direct Debit|989.26|200401 01041180 BARCLAYS MERCH CHG 032615047/3385226O 990385|#
Department for Transport|Driving Standards Agency|07/02/2014|Bank Charges|Financial Control & Governance|Barclays Merchants|Direct Debit|516.49|200401 01041180 BARCLAYS MERCH CHG 032609135/2691525O 990385 DRIVING STANDARDS|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Skipton DTC|YORKSHIRE WATER|Direct Debit|459.98|606005 86592726 YORKSHIRE WATER    800103947          956664|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Croydon|THAMES WATER UTILITIES|Direct Debit|24|600001 00285625 THAMES WATER       3693396238         952459|#
Department for Transport|Driving Standards Agency|07/02/2014|Water|Lee-On-Solent Fareham MPTC|PORTSMOUTH WATER|Direct Debit|17|500000 71168737 PORTSMOUTH WATER   19042110707        997404|#
Department for Transport|Driving Standards Agency|10/02/2014|Water|Banbury DTC|THAMES WATER UTILITIES|Direct Debit|28|600001 00285625 THAMES WATER       2058088138         952459|#
Department for Transport|Driving Standards Agency|10/02/2014|business rates|Lanark|SOUTH LANARKSHIRE |Direct Debit|140.9|832226 00146582 SOUTH LANARKSHIRE  57279187031432 NDR 802601|#
Department for Transport|Driving Standards Agency|10/02/2014|Water|Carlisle MPTC|UNITED UTILITIES PLC|Direct Debit|278.81|010917 58933964 UNITED UTIL WATER  4187958750         768365|#
Department for Transport|Driving Standards Agency|10/02/2014|business rates|Hamilton DTC|SOUTH LANARKSHIRE |Direct Debit|124.7|832226 00146582 SOUTH LANARKSHIRE  57116644061434 NDR 802601|#
Department for Transport|Driving Standards Agency|12/02/2014|Water|Atherton (Wigan) MPTC|UNITED UTILITIES PLC|Direct Debit|1099.19|010917 58933964 UNITED UTIL WATER  4125074713         768365|#
Department for Transport|Driving Standards Agency|12/02/2014|Water|Bredbury MPTC|UNITED UTILITIES PLC|Direct Debit|31.66|010917 58933964 UNITED UTIL WATER  4176262678         768365|#
Department for Transport|Driving Standards Agency|13/02/2014|Water|Wednesbury DTC|SOUTH STAFFS WATER|Direct Debit|85.5|401118 40770132 SOUTH STAFFS WATER 0002974801         940309|#
Department for Transport|Driving Standards Agency|13/02/2014|Water|Lichfield DTC|SOUTH STAFFS WATER|Direct Debit|31.5|401118 40770132 SOUTH STAFFS WATER 0047480701         940309|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Barking DTC|BARKING & DAGENHAM|Direct Debit|281|300002 01526028 BARKING  DAGENHAM 200178800          724251|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Launceston|Cornwall Council|Direct Debit|249|602137 57125236 CORNWALL COUNCIL   802368729          982871|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|DUNDEE MPTC|BUSINESS STREAM|Direct Debit|227|300002 03029919 BUSINESS STREAM    25563136           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Penzance DTC|CORNWALL COUNCIL|Direct Debit|203|602137 57125236 CORNWALL COUNCIL   800622915          982871|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Leicester MPTC|SEVERN TRENT WATER LIMITE|Direct Debit|158.39|200000 03250202 SEVERN TRENT WATER 827004859520140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Bletchley|ANGLIAN WATER|Direct Debit|150|204363 40010448 ANGLIAN WATER      102986759          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Maidstone DTC|SOUTHERN WATER|Direct Debit|20.8|602431 73840262 SOUTHERN WATER     129913060001X      994915|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Nuneaton|SEVERN TRENT WATER LIMITE|Direct Debit|20.49|200000 03250202 SEVERN TRENT WATER 831138779220140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Birmingham Shirley|SEVERN TRENT WATER LIMITE|Direct Debit|19.19|200000 03250202 SEVERN TRENT WATER 831101425820140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Stafford DTC|SEVERN TRENT WATER LIMITE|Direct Debit|18.96|200000 03250202 SEVERN TRENT WATER 385103259520140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Wallasey|UNITED UTILITIES PLC|Direct Debit|15.02|010917 58933964 UNITED UTIL WATER  4078513909         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Durham (Meadowfield)DTC|NORTHUMBRIAN WATER LIMITE|Direct Debit|4.05|601508 00105384 NORTHUMBRIAN WATER 312328060011       751523|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Cardington|BEDFORD BOROUGH COUNCIL|Direct Debit|7065|600213 62288849 BEDFORD BOROUGH CO 1600225237         990788|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Pontypridd DTC|DWR CYMRU WELSH WATER|Direct Debit|24.5|522107 22431284 DWR CYMRU W WATER  851190430028       997542|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Garston DTC|UNITED UTILITIES PLC|Direct Debit|22.66|010917 58933964 UNITED UTIL WATER  000000001003016916 768365|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|DUNDEE MPTC|DUNDEE CITY COUNCIL|Direct Debit|2308|835000 00658059 DCC LOCAL TAX ACC  7910150747         916366|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Inverness MPTC|HIGHLAND COUNCIL|Direct Debit|2167|827013 20000601 HIGHLAND CNL RATES 15898581013        702816|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Hull MPTC|HULL CITY COUNCIL|Direct Debit|1760|560006 03889149 HULL CITY COUNCIL  01      65141801   958974|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Kirkcaldy - MPTC|FIFE COUNCIL|Direct Debit|1752|832237 00197626 FIFE COUNCIL RATES 2161244            900583|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Wolverhampton MPTC|WOLVERHAMPTON BC|Direct Debit|1717|089019 61123557 WOLVERHAMPTON BCPO 50576403           920046|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Blackburn (Darwen) MPTC|BLACKBURN & DARWEN BOROUGH COUNCIL|Direct Debit|1393|161326 10048009 BWD BACS NNDR PYTS 500019223X         852777|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Cardiff (Llanishen) DTC|Cardiff County Council|Direct Debit|1269|089003 61007657 CARDIFF CO         10406182241        824913|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Gloucester MPTC|SEVERN TRENT WATER LIMITE|Direct Debit|1205.2|200000 03250202 SEVERN TRENT WATER 491006184120140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Widnes DTC|UNITED UTILITIES PLC|Direct Debit|142.53|010917 58933964 UNITED UTIL WATER  4080126774         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Birmingham South Yardley|SEVERN TRENT WATER LIMITE|Direct Debit|142.34|200000 03250202 SEVERN TRENT WATER 703051210920140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Birmingham Kingstanding|SEVERN TRENT WATER LIMITE|Direct Debit|119.59|200000 03250202 SEVERN TRENT WATER 831044264420140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Chester MPTC|DEE VALLEY WATER|Direct Debit|118.01|404726 91708864 DEE VALLEY WATER   0790003000903      958945|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Sale DTC|UNITED UTILITIES PLC|Direct Debit|117.88|010917 58933964 UNITED UTIL WATER  3628854038059      983456|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Alness DTC|BUSINESS STREAM|Direct Debit|115.2|300002 03029919 BUSINESS STREAM    25590801           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Stanley House|SEVERN TRENT WATER LIMITE|Direct Debit|101.44|200000 03250202 SEVERN TRENT WATER 908047835520140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Swindon MPTC|THAMES WATER UTILITIES|Direct Debit|97.86|600001 00285625 THAMES WATER       9469907354         952459|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Telford DTC|SEVERN TRENT WATER LIMITE|Direct Debit|61.67|200000 03250202 SEVERN TRENT WATER 152011740820140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Warwick|SEVERN TRENT WATER LIMITE|Direct Debit|60.85|200000 03250202 SEVERN TRENT WATER 703026474220140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Airdrie|BUSINESS STREAM|Direct Debit|57|300002 03029919 BUSINESS STREAM    22992570           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Derby Sinfin|SEVERN TRENT WATER LIMITE|Direct Debit|56.85|200000 03250202 SEVERN TRENT WATER 385070279220140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Bathgate|BUSINESS STREAM|Direct Debit|56|300002 03029919 BUSINESS STREAM    20132881           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Scunthorpe - MPTC|ANGLIAN WATER|Direct Debit|55|204363 40010448 ANGLIAN WATER      129853487          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Lincoln MPTC|ANGLIAN WATER|Direct Debit|53|204363 40010448 ANGLIAN WATER      131256455          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Sale DTC|UNITED UTILITIES PLC|Direct Debit|43.83|010917 58933964 UNITED UTIL WATER  4075421073         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Hither Green|THAMES WATER UTILITIES|Direct Debit|41|600001 00285625 THAMES WATER       5646998571         952459|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Haddington|BUSINESS STREAM|Direct Debit|41|300002 03029919 BUSINESS STREAM    20419127           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Buxton DTC|SEVERN TRENT WATER LIMITE|Direct Debit|40.38|200000 03250202 SEVERN TRENT WATER 831013123020140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Boston|ANGLIAN WATER|Direct Debit|40|204363 40010448 ANGLIAN WATER      118925163          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Galashiels|BUSINESS STREAM|Direct Debit|40|300002 03029919 BUSINESS STREAM    2018566           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Elswick (Newcastle) DTC|NORTHUMBRIAN WATER LIMITE|Direct Debit|39.42|601508 00105384 NORTHUMBRIAN WATER 307047200018       751523|#
Department for Transport|Driving Standards Agency|14/02/2014|business rates|Kirkwall Orkney |ORKNEY ISLANDS COUNCIL|Direct Debit|36.95|832407 00105675 RATES COLL A/C 75204588023 906691 GBS RE DRIVING STA|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Chelmsford|ANGLIAN WATER|Direct Debit|34|204363 40010448 ANGLIAN WATER      103636833          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Chichester DTC|SOUTHERN WATER|Direct Debit|52.49|602431 73840262 SOUTHERN WATER     1122760300018      994915|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Preston DTC|UNITED UTILITIES PLC|Direct Debit|52.13|010917 58933964 UNITED UTIL WATER  4083684560         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Preston DTC|UNITED UTILITIES PLC|Direct Debit|52.09|010917 58933964 UNITED UTIL WATER  4085660540         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Hamilton DTC|BUSINESS STREAM|Direct Debit|50|300002 03029919 BUSINESS STREAM    23051025           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Colchester|ANGLIAN WATER|Direct Debit|49|204363 40010448 ANGLIAN WATER      60066776000001     980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Nelson DTC|UNITED UTILITIES PLC|Direct Debit|46.53|010917 58933964 UNITED UTIL WATER  000000001001442860 768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Northwich|UNITED UTILITIES PLC|Direct Debit|46.33|010917 58933964 UNITED UTIL WATER  4077886949         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Norwich MPTC|ANGLIAN WATER|Direct Debit|45.94|204363 40010448 ANGLIAN WATER      133495382          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Monmouth DTC|DWR CYMRU WELSH WATER|Direct Debit|45.44|522107 22431284 DWR CYMRU W WATER  838705470012       997542|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|LLANELLI DTC|DWR CYMRU WELSH WATER|Direct Debit|32.5|522107 22431284 DWR CYMRU W WATER  837988600018       997542|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Blyth|NORTHUMBRIAN WATER LIMITE|Direct Debit|28.2|601508 00105384 NORTHUMBRIAN WATER 304709010010       751523|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Cobridge DTC|SEVERN TRENT WATER LIMITE|Direct Debit|29.38|200000 03250202 SEVERN TRENT WATER 385083386520140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Abergavenny DTC|DWR CYMRU WELSH WATER|Direct Debit|30.5|522107 22431284 DWR CYMRU W WATER  837986590014       997542|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Rhyl DTC|DWR CYMRU WELSH WATER|Direct Debit|31|522107 22431284 DWR CYMRU W WATER  843484390013       997542|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Chesterfield|SEVERN TRENT WATER LIMITE|Direct Debit|28.84|200000 03250202 SEVERN TRENT WATER 703063666320140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Winchester DTC|SOUTHERN WATER|Direct Debit|24.9|602431 73840262 SOUTHERN WATER     1216548400011      994915|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Basildon MPTC|ANGLIAN WATER|Direct Debit|34|204363 40010448 ANGLIAN WATER      133565523          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Glasgow Springburn DTC|BUSINESS STREAM|Direct Debit|93|300002 03029919 BUSINESS STREAM    22452926           673083|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Chorley|UNITED UTILITIES PLC|Direct Debit|73.1|010917 58933964 UNITED UTIL WATER  4080336121         768365|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Leicester Gypsy Lane |SEVERN TRENT WATER LIMITE|Direct Debit|70.4|200000 03250202 SEVERN TRENT WATER 703047964520140431 836619|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Peterborough MPTC|ANGLIAN WATER|Direct Debit|70|204363 40010448 ANGLIAN WATER      131567810          980018|#
Department for Transport|Driving Standards Agency|14/02/2014|Water|Glasgow Anniesland|BUSINESS STREAM|Direct Debit|69|300002 03029919 BUSINESS STREAM    23049353           673083|#
