DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN A.I.B|INCHCAPE FLEET SOLUTIONS LIMITED|314619|13.52|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|NETWORK RAIL CABLE TEAM|INCHCAPE FLEET SOLUTIONS LIMITED|314619|310.02|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN TRAINING|INCHCAPE FLEET SOLUTIONS LIMITED|314619|6.76|WW Central Cost Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN AREA COMMAND STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|13.52|WW Command Sector|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN SECTOR COMMAND 2|INCHCAPE FLEET SOLUTIONS LIMITED|314619|6.76|Ww East Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN BIRMINGHAM STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|343.91|Ww North Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN WOLVERHAMPTON STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|13.52|Ww North Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN COVENTRY STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|45.87|Ww North Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN BRISTOL T M STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|199.51|WW South Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN PLYMOUTH STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|42.44|WW South Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN GLOUCESTER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|20.28|WW South Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN EXETER STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|13.52|WW South Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN TRURO STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|6.76|WW South Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN DOGS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|1795.87|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN SPECIAL CONSTABLES|INCHCAPE FLEET SOLUTIONS LIMITED|314619|6.76|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN OPERATIONS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|343.16|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN OP SUPPORT PLANNING|INCHCAPE FLEET SOLUTIONS LIMITED|314619|13.52|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|PRO-ACTIVE CRIME TEAM|INCHCAPE FLEET SOLUTIONS LIMITED|314619|81.16|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN SHREWSBURY STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|235.16|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN BANGOR STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|22.16|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN CARMARTHEN STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|81.16|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN CARDIFF STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|633.98|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN SWANSEA STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|175.96|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN NEWPORT STAFF COSTS|INCHCAPE FLEET SOLUTIONS LIMITED|314619|6.76|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|17/01/2014|VEHICLE SERVICING- PLANNED|WN SUPPORT SERVICES|INCHCAPE FLEET SOLUTIONS LIMITED|314619|20.28|Ww West Sector Command|PO6 4RP
Department for Transport|BTP|10/01/2014|ROAD FUND LICENCE|FHQ VEHICLE FLEET MANAGER|POST OFFICE LIMITED|314205|7055|FINANCE & CORPORATE SERVICES|NW1 9LN
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|FHQ CCTV PROJECT TEAM|ARVAL|311364|307.28|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NATIONAL METAL THEFTCRIME UNIT|ARVAL|311364|46.53|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|PS MIU|ARVAL|311364|1204.13|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|FIREARMS CAPABILITY|ARVAL|311364|73.45|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|FHQ SCENES OF CRIME|ARVAL|311364|3359.62|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|PS HEAD OF FSJ|ARVAL|311364|43.2|ACC (PROTECTIVE SERVICES)|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|CIVIL CONTINGENCY UNIT|ARVAL|311364|169.09|ACC ST Operations|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|FHQ PROFESSIONAL STDS UNIT|ARVAL|311364|81.36|DEP. CHIEF CONSTABLE TOTAL|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN INNER LONDON CID|ARVAL|311364|247.92|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN AREA CRIME UNIT|ARVAL|311364|236.17|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN OUTER LONDON CID|ARVAL|311364|31.55|LN CID OPERATIONS|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN CTRL SECTOR RESOURCES|ARVAL|311364|646.91|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN EBBSFLEET|ARVAL|311364|383.11|LN CTRL FUNDED|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN KINGS CROSS STAFF COSTS|ARVAL|311364|204|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN CAMBRIDGE STAFF COSTS|ARVAL|311364|114.83|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN NORWICH STAFF COSTS|ARVAL|311364|106.92|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN L'POOL ST STAFF COSTS|ARVAL|311364|233.92|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN SOUTHEND STAFF COSTS|ARVAL|311364|308.4|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN COLCHESTER STAFF COSTS|ARVAL|311364|642.59|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN PETERBOROUGH STAFF COSTS|ARVAL|311364|705.71|LN East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN OPERATIONS|ARVAL|311364|2197.44|LN Operations|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN LONDON OVERGROUND - LOROL|ARVAL|311364|159.19|LN TFL FUNDED|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN OXFORD|ARVAL|311364|96.99|LN West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN EUSTON STAFF COSTS|ARVAL|311364|167.61|LN West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN PADDINGTON STAFF COSTS|ARVAL|311364|222.59|LN West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN READING STAFF COSTS|ARVAL|311364|401.13|LN West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN MILTON KEYNES STAFF COSTS|ARVAL|311364|928.4|LN West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LN WCML MOTORCYCLE TEAM|ARVAL|311364|821.62|LN West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS BROMLEY NPT|ARVAL|311364|185.53|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS INNER LONDON TEAM 1|ARVAL|311364|482.19|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS INNER LONDON TEAM 5|ARVAL|311364|381.42|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS CLAPHAM JUNCTION NPT|ARVAL|311364|375.75|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS NORWOOD JUNCTION NPT|ARVAL|311364|213|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS TRAVELSAFE|ARVAL|311364|97.3|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS WIMBLEDON - BORIS 50|ARVAL|311364|74.49|London South Inner London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|Lond Stl AIB / FIO|ARVAL|311364|127.93|Lond Stl AIB / FIO|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS CROYDEN - BORIS 50|ARVAL|311364|224.29|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS GUILDFORD STAFF COSTS|ARVAL|311364|53.01|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS SOUTHAMPTON STAFF COSTS|ARVAL|311364|675.05|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS PORTSMOUTH STAFF COSTS|ARVAL|311364|301.3|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS BOURNEMOUTH STAFF COSTS|ARVAL|311364|181.83|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS ASHFORD STAFF COSTS|ARVAL|311364|1254.2|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS CROYDON STAFF COSTS|ARVAL|311364|467.53|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS BRIGHTON STAFF COSTS|ARVAL|311364|745.44|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS CROYDON TRAM. STAFF COSTS|ARVAL|311364|180.16|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WEST KENT SECTOR|ARVAL|311364|1020.72|LS Outer London|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS OPERATIONS|ARVAL|311364|3016.66|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS TASKING UNIT|ARVAL|311364|499.74|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS MOTORCYCLE UNIT|ARVAL|311364|408.88|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS OP SUPPORT PLANNING|ARVAL|311364|181.65|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS OPERATIONAL SUPPORT UNIT 2|ARVAL|311364|50.45|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS CID|ARVAL|311364|92.24|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS CAT (CBT)|ARVAL|311364|46.5|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS A.I.B|ARVAL|311364|404.51|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|LS ROBBERY SQUAD|ARVAL|311364|87.14|LS Total Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE CID|ARVAL|311364|513.08|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE A.I.B|ARVAL|311364|121.93|NE Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE SECTOR COMMAND CID|ARVAL|311364|164.75|NE Command Sector|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE AREA COMMAND|ARVAL|311364|267.18|NE Command Sector|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE CABLE TEAM|ARVAL|311364|477.11|NE Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE LEICESTER|ARVAL|311364|226.15|NE EAST MIDLAND SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE NOTTINGHAM|ARVAL|311364|724.68|NE EAST MIDLAND SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE LEEDS STAFF COSTS|ARVAL|311364|836.18|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE BRADFORD STAFF COSTS|ARVAL|311364|229.93|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE METRO TRANSPORT SYSTEMS|ARVAL|311364|149.95|N.E East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE NEWCASTLE STAFF COSTS|ARVAL|311364|773.6|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE DARLINGTON STAFF COSTS|ARVAL|311364|262.09|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE M'BROUGH STAFF COSTS|ARVAL|311364|214.82|N.E North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE YORK STAFF COSTS|ARVAL|311364|257.36|NE South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE DONCASTER STAFF COSTS|ARVAL|311364|233.38|NE South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE SHEFFIELD STAFF COSTS|ARVAL|311364|364.84|NE South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE HULL STAFF COSTS|ARVAL|311364|44.92|NE South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE GRIMSBY STAFF COSTS|ARVAL|311364|133.34|NE South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE LINCOLN STAFF COSTS|ARVAL|311364|145.71|NE South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE DOGS|ARVAL|311364|608.6|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE OPERATIONS|ARVAL|311364|802.79|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE MOTORCYCLE UNIT|ARVAL|311364|45.09|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE OP SUPPORT PLANNING|ARVAL|311364|120.04|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE OP SUPPORT 1|ARVAL|311364|240.52|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NE OP SUPPORT 2|ARVAL|311364|96.57|N.E West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW A.I.B|ARVAL|311364|68.63|NW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW PROACTIVE UNIT|ARVAL|311364|438.33|NW CRIME SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW MANCHESTER|ARVAL|311364|1246.85|NW East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW PRESTON|ARVAL|311364|716.88|NW East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW CARLISLE|ARVAL|311364|131.26|NW East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW BLACKPOOL|ARVAL|311364|237.3|NW East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW LANCASTER|ARVAL|311364|183.49|NW East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW WIGAN|ARVAL|311364|226.3|NW East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW DOGS|ARVAL|311364|721.72|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW OPERATIONS|ARVAL|311364|460.08|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW MOTORCYCLE UNIT|ARVAL|311364|214.98|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW OSU EAST|ARVAL|311364|82.28|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW OSU WEST|ARVAL|311364|295.76|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW OSU CENTRAL|ARVAL|311364|84.99|NW OPERATIONS SECOTR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW REACTIVE UNIT|ARVAL|311364|143.88|NW SECTOR COMMAND|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW CHESTER|ARVAL|311364|162.49|NW West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW CREWE|ARVAL|311364|364.4|NW West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NW LIVERPOOL|ARVAL|311364|1073.28|NW West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|CENTRAL OPERATIONS AND EVENTS|ARVAL|311364|69.45|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|OPERATIONS MANAGEMENT|ARVAL|311364|24.42|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|COUNTER TERRORISM|ARVAL|311364|6862.53|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|ACC TERRITORIAL POLICING|ARVAL|311364|19.89|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NEIGHBRHOOD POLICE & PRTNRSHP|ARVAL|311364|93.15|OPERATIONS DEPT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|L&D SAFETY TEAMS|ARVAL|311364|75.29|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|REGIONAL TRAINER OUTER LONDON|ARVAL|311364|120.19|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|FHQ TRAINING CENTRE DOGS|ARVAL|311364|718.32|PEOPLE & DEVELOPMENT|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC CID|ARVAL|311364|780.56|Sc Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC CAMERA ENFORCEMENT|ARVAL|311364|692.47|Sc Crime Supp Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC AREA COMMAND|ARVAL|311364|342.73|Scot Command Sector|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC EDINBURGH STAFF COSTS|ARVAL|311364|735.88|Scot East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC KIRKCALDY STAFF COSTS|ARVAL|311364|224.63|Scot East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC ABERDEEN STAFF COSTS|ARVAL|311364|485.73|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC INVERNESS STAFF COSTS|ARVAL|311364|293.08|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC DUNDEE STAFF COSTS|ARVAL|311364|214.66|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC PERTH STAFF COSTS|ARVAL|311364|258.93|Scot North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC DOGS|ARVAL|311364|206.42|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC OP SUPPORT PLANNING|ARVAL|311364|674.93|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC OPERATIONAL SUPPORT UNIT 2|ARVAL|311364|690.94|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC GLASGOW STAFF COSTS|ARVAL|311364|822.05|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC KILWINNING STAFF COSTS|ARVAL|311364|270.71|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC DALMUIR STAFF COSTS|ARVAL|311364|102.59|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC PAISLEY STAFF COSTS|ARVAL|311364|156.29|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|SC STIRLING STAFF COSTS|ARVAL|311364|85.36|Scot West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN CID|ARVAL|311364|610.09|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN A.I.B|ARVAL|311364|351.67|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|NETWORK RAIL CABLE TEAM|ARVAL|311364|341.27|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN TRAINING|ARVAL|311364|70.19|WW Central Cost Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN AREA COMMAND STAFF COSTS|ARVAL|311364|201.93|WW Command Sector|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN SECTOR COMMAND 2|ARVAL|311364|105.74|Ww East Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN BIRMINGHAM STAFF COSTS|ARVAL|311364|767.93|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN WOLVERHAMPTON STAFF COSTS|ARVAL|311364|274.84|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN COVENTRY STAFF COSTS|ARVAL|311364|168.96|Ww North Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN BRISTOL T M STAFF COSTS|ARVAL|311364|1136.19|WW South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN PLYMOUTH STAFF COSTS|ARVAL|311364|367.96|WW South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN GLOUCESTER STAFF COSTS|ARVAL|311364|336.68|WW South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN EXETER STAFF COSTS|ARVAL|311364|412.47|WW South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN TRURO STAFF COSTS|ARVAL|311364|179.01|WW South Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN DOGS|ARVAL|311364|697.94|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN SPECIAL CONSTABLES|ARVAL|311364|127.93|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN OPERATIONS|ARVAL|311364|224.53|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN OP SUPPORT PLANNING|ARVAL|311364|624.7|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|PRO-ACTIVE CRIME TEAM|ARVAL|311364|107.1|Ww West Sector Command|SN5 6PE
Department for Transport|BTP|18/01/2014|FUEL & LUBRICANTS|WN SHREWSBURY STAFF COSTS|ARVAL|311364|638.96|Ww West Sector Command|SN5 6PE
