DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department for Transport|Highways Agency|19/08/2010|Contractors Costs|NETWORK SERVICES DIRECTORATE|JACOBS ENGINEERING UK LIMITED|480678|25680.9
Department for Transport|Highways Agency|19/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478828|7237.85
Department for Transport|Highways Agency|19/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478836|3006.3
Department for Transport|Highways Agency|19/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478838|-209.04
Department for Transport|Highways Agency|19/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|480613|39920.79
Department for Transport|Highways Agency|19/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|471520|-6060.6
Department for Transport|Highways Agency|19/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|478523|-4146.73
Department for Transport|Highways Agency|19/08/2010|Prepaid expenses - admin|BUSINESS SERVICES DIRECTORATE|EDDISONS COMMERCIAL PROPERTY MANAGEMENT LIMITED|480634|264375
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Accommodation|BUSINESS SERVICES DIRECTORATE|WORKSCAPE LTD|480662|650531.48
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|480591|28145.13
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|480592|28145.13
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN SERCO JOINT VENTURE|480593|28145.13
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOTT MACDONALD GROUP LTD|480628|37629.02
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SCOTT WILSON LTD|480633|80411.79
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|TURNER & TOWNSEND|480590|194137.79
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BOE FOREIGN CURRENCY|3.02E+14|366293
Department for Transport|Highways Agency|19/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|480609|34161.43
Department for Transport|Highways Agency|19/08/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|EDF ENERGY NETWORKS LIMITED (CIS) DIVERT/CONNECT|480670|198199.04
Department for Transport|Highways Agency|19/08/2010|TOS operational Vehicle fleet management|TRAFFIC MANAGEMENT DIRECTORATE|BABCOCK CRITICAL SERVICES LTD|480648|30000
Department for Transport|Highways Agency|19/08/2010|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|480640|28873.54
Department for Transport|Highways Agency|19/08/2010|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|480641|30101.06
Department for Transport|Highways Agency|19/08/2010|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|480642|36055
Department for Transport|Highways Agency|19/08/2010|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|480643|36166
Department for Transport|Highways Agency|20/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|JMP CONSULTANTS LTD|480724|46444.77
Department for Transport|Highways Agency|20/08/2010|Contractors Costs|NETWORK SERVICES DIRECTORATE|MOTT MACDONALD GROUP LTD|480689|29183.63
Department for Transport|Highways Agency|20/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|472244|-1193234.88
Department for Transport|Highways Agency|20/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|472246|-1579964.02
Department for Transport|Highways Agency|20/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|473004|-51528.71
Department for Transport|Highways Agency|20/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|473006|-1579964.02
Department for Transport|Highways Agency|20/08/2010|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A 50 LIMITED|474752|-51528.71
Department for Transport|Highways Agency|20/08/2010|TA Cost AUC - Programme|FINANCE SERVICES|ATOS ORIGIN IT SERVICES UK LIMITED|480748|48382
Department for Transport|Highways Agency|20/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN LIMITED|480721|29605.66
Department for Transport|Highways Agency|20/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|MOUCHEL LIMITED|480720|327091.91
Department for Transport|Highways Agency|20/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SCOTT WILSON LTD|480718|142410.78
Department for Transport|Highways Agency|20/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|TURNER & TOWNSEND|480755|67702.95
Department for Transport|Highways Agency|20/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|PEEKMOUCHEL|480728|36043.82
Department for Transport|Highways Agency|20/08/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|480707|65487.16
Department for Transport|Highways Agency|23/08/2010|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|TRL LTD|480842|30358.06
Department for Transport|Highways Agency|23/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|HILL & SMITH T/A TECHSPAN SYSTEMS|480862|26810
Department for Transport|Highways Agency|23/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|480830|28627.52
Department for Transport|Highways Agency|23/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|480838|64426.95
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|BUSINESS SERVICES DIRECTORATE|CAPITA GROUP|480846|71826.1
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|BUSINESS SERVICES DIRECTORATE|EXTRASPACE (NI) LTD|480837|56091.76
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|BIRSE CIVILS LTD|480857|43079.88
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|COSTAIN LIMITED|480803|325277.26
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|PB LTD|480850|284199.48
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480807|112935.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480808|114110.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480810|112935.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480811|112935.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480839|112935.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480840|114110.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AEBI SCHMIDT UK LTD|480841|111760.13
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|55547REP|91453.38
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|478523|173.46
Department for Transport|Highways Agency|23/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|480822|34619.93
Department for Transport|Highways Agency|23/08/2010|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|JACOBS ENGINEERING UK LIMITED|480800|59275.24
Department for Transport|Highways Agency|23/08/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|55547REP|-51639.38
Department for Transport|Highways Agency|23/08/2010|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|NETWORK RAIL|480831|78506.59
Department for Transport|Highways Agency|24/08/2010|Advertising Costs|NETWORK DELIVERY & DEVELOPMENT|CENTRAL OFFICE OF INFORMATION (COI)|480992|43801.03
Department for Transport|Highways Agency|24/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|AMEY MOUCHEL JOINT VENTURE|480899|43391.46
Department for Transport|Highways Agency|24/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480945|1391375.07
Department for Transport|Highways Agency|24/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480949|119695.6
Department for Transport|Highways Agency|24/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480953|1135.58
Department for Transport|Highways Agency|24/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|481001|762340.34
Department for Transport|Highways Agency|24/08/2010|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480998|18.21
Department for Transport|Highways Agency|24/08/2010|CM - Managing Agent Mobilisation/ De-Mobilisation|NETWORK DELIVERY & DEVELOPMENT|OPTIMA INFRASTRUCTURE MANAGEMENT|480959|48537.28
Department for Transport|Highways Agency|24/08/2010|CM - Term Maintenance Preliminaries|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|480918|24042.34
Department for Transport|Highways Agency|24/08/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480925|2328.82
Department for Transport|Highways Agency|24/08/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480927|85859.96
Department for Transport|Highways Agency|24/08/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|480918|15893.56
Department for Transport|Highways Agency|24/08/2010|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|480903|479894.5
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480237|-327.05
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480925|43729.16
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480927|16604.62
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480930|44487.62
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480937|425482.97
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480949|551.73
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480953|28856.04
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|472354|-7.46
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478088|-116.58
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|480918|316389.44
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480973|136402.34
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480977|9668.39
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480978|258170.24
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480989|232180.37
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480998|59.32
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|INTERROUTE|480903|148268.5
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|SERCO|480926|62138.13
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|WSP UK LIMITED|481047|83580.09
Department for Transport|Highways Agency|24/08/2010|Contractors Costs|TRAFFIC MANAGEMENT DIRECTORATE|AMEY LG LIMITED|480927|38752.43
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471897|-2097.93
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480925|1424.95
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480927|6501.67
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480935|177288.14
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|470941|-4573.34
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|472354|-4991.89
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478088|-1140.93
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|480918|418337.64
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY CIVIL ENGINEERING LTD|480961|181860.08
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480971|39001.69
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480976|87120.04
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480980|147042.5
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480987|9095.53
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|BAM NUTTALL LIMITED|480915|166076.49
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION HIGHWAY MAINTENANCE LTD|480911|279141.88
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION HIGHWAY MAINTENANCE LTD|480912|81392.88
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|COLAS LTD|480994|36592
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|GEOFFREY OSBORNE LTD|481002|87416.06
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|481012|38008.22
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|478523|-22215.79
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|QINETIQ LTD|480921|159875.99
Department for Transport|Highways Agency|24/08/2010|Contractor Costs|TRAFFIC MANAGEMENT DIRECTORATE|ATKINS LTD|470941|-278.28
Department for Transport|Highways Agency|24/08/2010|ICT Application Development costs|BUSINESS SERVICES DIRECTORATE|ATOS ORIGIN IT SERVICES UK LIMITED|480936|70610.86
Department for Transport|Highways Agency|24/08/2010|ICT Application Service costs|BUSINESS SERVICES DIRECTORATE|ATOS ORIGIN IT SERVICES UK LIMITED|481052|439025.06
Department for Transport|Highways Agency|24/08/2010|ICT Fixed service costs|BUSINESS SERVICES DIRECTORATE|ATOS ORIGIN IT SERVICES UK LIMITED|480938|131272.18
Department for Transport|Highways Agency|24/08/2010|ICT Unit price service costs|BUSINESS SERVICES DIRECTORATE|ATOS ORIGIN IT SERVICES UK LIMITED|481049|391253.69
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY LG LIMITED|480924|5451.04
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|AMEY LG LIMITED|480925|18676.55
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|A-ONE + INTEGRATED HIGHWAY SERVICES|480953|7961.69
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|MAJOR PROJECTS|SKANSKA CONSTRUCTION UK LTD|481043|208989.59
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A E YATES LTD|480966|100000.21
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|471896|-31534.18
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480236|-64838.91
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480924|37457.24
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480925|19393.89
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480927|211506.72
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|480930|5366.74
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480935|40829.35
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480937|83822.87
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES|480953|51093.19
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|470942|-18518.06
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|472354|-3878.95
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|478833|-2462.95
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|480918|210644.96
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|465447|-61423
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480973|87
Department for Transport|Highways Agency|24/08/2010|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|480987|68769.26
