DEPARTMENT|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT|DESCRIPTION|SUPPLIER2POSTCODE
Department for Transport|Driver & Vehicle Licensing Agency|19/12/2013|Ordinary Driving Licence Payments|Operations|WESSEX CARDIOLOGY             |#|500|COST OF MEDICAL CHECK|SO16 6UY
Department for Transport|Driver & Vehicle Licensing Agency|18/12/2013|Ordinary Driving Licence Payments|Operations|GLOUCESTERSHIRE HOSPS NHSFT   |#|550|COST OF MEDICAL CHECK|GL1 2EL
Department for Transport|Driver & Vehicle Licensing Agency|20/12/2013|Professional Services|Corporate Affairs|XXX|2000352669|1642.2|XXXXX XXXXX X XXXXX XXXXX|SA6 7JL
Department for Transport|Driver & Vehicle Licensing Agency|20/12/2013|Non Stock Machine Consumables|Operations|GEMALTO UK LIMITED|2000352676|310058.28|#|PO15 5RX
Department for Transport|Driver & Vehicle Licensing Agency|20/12/2013|Non Stock Machine Consumables|Operations|GEMALTO UK LIMITED|2000352676|56142.24|#|PO15 5RX
Department for Transport|Driver & Vehicle Licensing Agency|20/12/2013|Non Stock Machine Consumables|Operations|GEMALTO UK LIMITED|2000352676|170978.64|#|PO15 5RX
Department for Transport|Driver & Vehicle Licensing Agency|20/12/2013|Non Stock Machine Consumables|Operations|GEMALTO UK LIMITED|2000352676|88041.24|#|PO15 5RX
Department for Transport|Driver & Vehicle Licensing Agency|20/12/2013|Non Stock Machine Consumables|Operations|GEMALTO UK LIMITED|2000352676|130519.2|#|PO15 5RX
Department for Transport|Driver & Vehicle Licensing Agency|23/12/2013|Tel & Fax Repairs & Maintenance|Information Services|VIRGIN MEDIA BUSINESS LTD|2000354027|10543.49|#|BD4 8YD
Department for Transport|Driver & Vehicle Licensing Agency|23/12/2013|Training|Human Resource & Estates|Highway Agency|2000354046|72708.17|#|B1 1RN
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|2471461.88|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|4327967.3|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|4224802.07|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|4256711.37|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|2471461.88|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-2521089.54|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-1873810.77|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-314146.52|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Service Charge - Software Licences|Finance & Commercial|IBM UNITED KINGDOM LTD|2000359700|1452200|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Service Charge - Software Licences|Finance & Commercial|IBM UNITED KINGDOM LTD|2000359700|87171.32|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Service Charge - Software Licences|Finance & Commercial|IBM UNITED KINGDOM LTD|2000359700|1477.03|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Service Charge Computer Expenses|Information Services|IBM UNITED KINGDOM LTD|2000359700|5494.66|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-2118963.12|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-2615779.26|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Service Charge - Software Licences|Finance & Commercial|IBM UNITED KINGDOM LTD|2000359700|40689.2|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-2948459.31|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-1883290.4|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Infrastructure Maintenance|Information Services|IBM UNITED KINGDOM LTD|2000359700|-2223215.01|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|IT Services  Running Costs|Finance & Commercial|IBM UNITED KINGDOM LTD|2000359700|-629274.3|#|PO6 3AE
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Finance & Commercial|XMA LIMITED GOSC|2000359750|279.29|C9730A Hp 5500 Black (C9730A)|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Finance & Commercial|XMA LIMITED GOSC|2000359750|393.89|C9731A Hp L/J 5500 Print Cartridge Cyan|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Finance & Commercial|XMA LIMITED GOSC|2000359750|393.89|C9732A Hp Colour Lj5500 Col Smart Toner|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Finance & Commercial|XMA LIMITED GOSC|2000359750|393.89|C9733A Hp Lj5500 Smartprint Cartridge Ma|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|820.22|0T650H11E LEXMARK T654 HIGH YIELD CARTRI|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|406.01|64416XE Lexmark T644 Extra H/Y Retn Cart|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|110.18|C9730A-LON Longbow Hp 5500 Black (C9730A|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|59.39|C9731A-LON Longbow Hp L/J 5500 Print Car|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|118.8|C9733A-LON Longbow Hp Lj5500 Smartprint|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|85.97|DR2000-LON Longbow Brother Dr2000 12K Dr|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|826.27|0T654X31E Lexmark T654 EXTRA High Yield|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|30/12/2013|Non Stock Machine Consumables|Operations|XMA LIMITED GOSC|2000359750|135.34|64416XE Lexmark T644 Extra H/Y Retn Cart|NG11 7EP
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Ordinary Driving Licence Payments|Operations|XX X XXXXX             |#|500|COST OF MEDICAL CHECK|EX31 4JB
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Ordinary Driving Licence Payments|Operations|X X XXXX XXX           |#|500|COST OF MEDICAL CHECK|LE7 7UL
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Ordinary Driving Licence Payments|Operations|GRT GLASGOW NHS ENDOWMENT FUND|#|550|COST OF MEDICAL CHECK|G31 2ER
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|27.54|2001043002 Brooklyn Hopsack Male Trouser|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|55.08|2001043202 Brooklyn Hopsack Male Trouser|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|55.08|2001043403 Brooklyn Hopsack Male Trouser|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|12.32|6131040002 Gilet Fleece Body Warmer R37A|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|12.48|6352040002 PREMIUM SWEATShirt UC201 Blac|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|8.06|6769040000 RESULTS WOOLLY SKI HAT RC029|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|7.68|6771040000 THINSULATE KNITTED GLOVES Bla|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|50.1|7452860700 Padded collar Nubuck Safety B|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|44.14|7747100900 SAFETY TRAINERS SBP STRIKE SA|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|27.26|7755040800 SB AIRSOLE SAFETY SHOE FW26 B|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|91.56|7757040700 CAT HOLTON SAFETY BOOTS CT001|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|171.36|8230030002 POLO Shirt P23 CONVOY GREY M|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|22.85|8230030003 POLO Shirt P23 CONVOY GREY L|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|9.98|8289020002 CLASSIC COTTON T-Shirt UC301|EN3 7PX
Department for Transport|Driver & Vehicle Licensing Agency|31/12/2013|Corporate Clothing|Finance & Commercial|BURLINGTON UNIFORMS LTD|2000361037|56.83|8696040002 CLASSIC FULL ZIP Fleece UC604|EN3 7PX
Department for Transport|BTP|06/12/2013|OTHER INCOME: 3RDPARTY|DFT METAL TASK FORCE|GREATER MANCHESTER POLICE|311526|-2457.33|ACC (PROTECTIVE SERVICES)|M16 0RE
Department for Transport|BTP|06/12/2013|SAFEGUARDED TRAVEL|SAFEGUARDED TRAVEL|RAIL STAFF TRAVEL LIMITED|310597|46706.97|#|WC1N 1BY
Department for Transport|BTP|06/12/2013|SAFEGUARDED TRAVEL|SAFEGUARDED TRAVEL|RAIL STAFF TRAVEL LIMITED|310598|713.73|#|WC1N 1BY
Department for Transport|BTP|06/12/2013|SAFEGUARDED TRAVEL|SAFEGUARDED TRAVEL|RAIL STAFF TRAVEL LIMITED|310599|535.73|#|WC1N 1BY
Department for Transport|BTP|06/12/2013|SAFEGUARDED TRAVEL|SAFEGUARDED TRAVEL|RAIL STAFF TRAVEL LIMITED|310600|18795.13|#|WC1N 1BY
Department for Transport|BTP|13/12/2013|OCCUPATIONAL HEALTH COSTS|LN PERSONNEL|Care First|311887|2520|LN AREA COMMAND SECTOR|GL3 4AB
Department for Transport|BTP|13/12/2013|OCCUPATIONAL HEALTH COSTS|WELLBEING|SANTIA HEALTH AND SAFETY LIMITED|312412|1759.2|PEOPLE & DEVELOPMENT|CF83 2GG
Department for Transport|BTP|06/12/2013|OCCUPATIONAL HEALTH COSTS|LN PERSONNEL|SANTIA HEALTH AND SAFETY LIMITED|311885|1272|LN AREA COMMAND SECTOR|CF83 2GG
Department for Transport|BTP|13/12/2013|OCCUPATIONAL HEALTH COSTS|LN PERSONNEL|SANTIA HEALTH AND SAFETY LIMITED|311343|954|LN AREA COMMAND SECTOR|CF83 2GG
Department for Transport|BTP|13/12/2013|OCCUPATIONAL HEALTH COSTS|SC SECT. COMM. CENT STF COSTS|SANTIA HEALTH AND SAFETY LIMITED|312084|1272|Sc Central Cost Sector Command|CF83 2GG
Department for Transport|BTP|06/12/2013|OCCUPATIONAL HEALTH COSTS|WN SUPPORT SERVICES|SANTIA HEALTH AND SAFETY LIMITED|311605|636|Ww West Sector Command|CF83 2GG
Department for Transport|BTP|06/12/2013|RECRUITMENT-PRE-EMPLOY MEDICAL|WELLBEING|SANTIA HEALTH AND SAFETY LIMITED|312195|14595.12|PEOPLE & DEVELOPMENT|CF83 2GG
Department for Transport|BTP|06/12/2013|RECRUITMENT-PRE-EMPLOY MEDICAL|HR RECRUITMENT BC BIRMINGHAM|SANTIA HEALTH AND SAFETY LIMITED|310594|530.66|PEOPLE & DEVELOPMENT|CF83 2GG
Department for Transport|BTP|06/12/2013|RECRUITMENT-PRE-EMPLOY MEDICAL|HR RECRUITMENT BC BIRMINGHAM|SANTIA HEALTH AND SAFETY LIMITED|310813|7822.08|PEOPLE & DEVELOPMENT|CF83 2GG
Department for Transport|BTP|06/12/2013|PHYSIOTHERAPY/MUSCULAR SKELET|WELLBEING|IPRS Limited|312180|5075|PEOPLE & DEVELOPMENT|IP8 4JU
Department for Transport|BTP|06/12/2013|VACCINATIONS|WELLBEING|ABERMED LIMITED|312199|867.6|PEOPLE & DEVELOPMENT|AB32 6FE
Department for Transport|BTP|06/12/2013|VACCINATIONS|WELLBEING|ABERMED LIMITED|312196|712|PEOPLE & DEVELOPMENT|AB32 6FE
Department for Transport|BTP|13/12/2013|ADVERTISING - EMPLOYEES|HR RECRUITMENT BC BIRMINGHAM|HUDSON GLOBAL RESOURCES LTD|312537|1740|PEOPLE & DEVELOPMENT|G2 4AD
Department for Transport|BTP|19/12/2013|ADVERTISING - EMPLOYEES|HR RECRUITMENT BC BIRMINGHAM|TMP (UK) Ltd|311795|3852|PEOPLE & DEVELOPMENT|W1T 7RQ
Department for Transport|BTP|19/12/2013|EMPLOYMENT AGENCY COMMISSION|HR RECRUITMENT BC BIRMINGHAM|BADENOCH & CLARK|313240|5533.36|PEOPLE & DEVELOPMENT|W1T 5AE
Department for Transport|BTP|19/12/2013|EMPLOYMENT AGENCY COMMISSION|HR RECRUITMENT BC BIRMINGHAM|BADENOCH & CLARK|313239|7039.2|PEOPLE & DEVELOPMENT|W1T 5AE
Department for Transport|BTP|19/12/2013|EMPLOYMENT AGENCY COMMISSION|HR RECRUITMENT BC BIRMINGHAM|HUDSON GLOBAL RESOURCES LTD|312467|5976.88|PEOPLE & DEVELOPMENT|G2 4AD
Department for Transport|BTP|06/12/2013|EMPLOYMENT AGENCY COMMISSION|HR RECRUITMENT BC BIRMINGHAM|Reed Employment|311961|3486.82|PEOPLE & DEVELOPMENT|SW20 OBA
Department for Transport|BTP|19/12/2013|RECRUITMENT COSTS|HR RECRUITMENT BC BIRMINGHAM|Great Yarmouth Printing Services|313225|908.4|PEOPLE & DEVELOPMENT|NR31 0NL
Department for Transport|BTP|06/12/2013|RECRUITMENT COSTS|HR RECRUITMENT BC BIRMINGHAM|HOGREFE LTD|311608|6534|PEOPLE & DEVELOPMENT|OX4 2SU
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|L&D OPERATIONS & TRAINING|CJM TRAINING SOLUTIONS LTD.|313200|3041|PEOPLE & DEVELOPMENT|SS6 7LE
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|L&D OPERATIONS & TRAINING|CJM TRAINING SOLUTIONS LTD.|313236|3041|PEOPLE & DEVELOPMENT|SS6 7LE
Department for Transport|BTP|13/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|COLLEGE OF POLICING LTD.|311871|736|PEOPLE & DEVELOPMENT|RG27 0JW
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|PS MIU|COLLEGE OF POLICING LTD.|311875|3560|ACC (PROTECTIVE SERVICES)|RG27 0JW
Department for Transport|BTP|06/12/2013|TRAINING - POLICE|LEADERSHIP & MGT DEV FACULTY|CHRYSALIS WORLDWIDE LIMITED|311607|960|PEOPLE & DEVELOPMENT|TN23 3GP
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|L&D OPERATIONS & TRAINING|DAWN NORRIS TRAINING SERVICES|313235|3500|PEOPLE & DEVELOPMENT|UB3 1NW
Department for Transport|BTP|06/12/2013|TRAINING - POLICE|LEADERSHIP & MGT DEV FACULTY|xxxxxx|311932|1200|PEOPLE & DEVELOPMENT|xxxxxx
Department for Transport|BTP|24/12/2013|TRAINING - POLICE|L&D BUSINESS ASSURANCE|PEARSON SHARED SERVICES|313504|1488|PEOPLE & DEVELOPMENT|CM20 2JE
Department for Transport|BTP|24/12/2013|TRAINING - POLICE|L&D BUSINESS ASSURANCE|PEARSON SHARED SERVICES|313502|1968|PEOPLE & DEVELOPMENT|CM20 2JE
Department for Transport|BTP|06/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|GREATER MANCHESTER POLICE|311972|945|PEOPLE & DEVELOPMENT|M16 0RE
Department for Transport|BTP|06/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|HERTFORDSHIRE CONSTABULARY|311804|4080|PEOPLE & DEVELOPMENT|AL8 6XF
Department for Transport|BTP|13/12/2013|TRAINING - POLICE|NEIGHBRHOOD POLICE & PRTNRSHP|JO MOORE/MOORE COMMUNICATION|312657|2000|OPERATIONS DEPT|CT11 0JP
Department for Transport|BTP|13/12/2013|TRAINING - POLICE|FIREARMS CAPABILITY|Kent County Constabulary|311358|1000|ACC (PROTECTIVE SERVICES)|ME15 9BZ
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|LANCASHIRE CONSTABULARY TRAINING CENTRE|312443|3790|PEOPLE & DEVELOPMENT|PR4 5SB
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|LANCASHIRE CONSTABULARY TRAINING CENTRE|313171|3790|PEOPLE & DEVELOPMENT|PR4 5SB
Department for Transport|BTP|24/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|LANCASHIRE CONSTABULARY TRAINING CENTRE|313435|3790|PEOPLE & DEVELOPMENT|PR4 5SB
Department for Transport|BTP|24/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|LANCASHIRE CONSTABULARY TRAINING CENTRE|313436|3790|PEOPLE & DEVELOPMENT|PR4 5SB
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|FIREARMS CAPABILITY|LUCAS FIRST AID TRAINING|312954|2750|ACC (PROTECTIVE SERVICES)|ME8 9JQ
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|LEADERSHIP & MGT DEV FACULTY|OPP LTD|312948|3048|PEOPLE & DEVELOPMENT|OX2 8EP
Department for Transport|BTP|13/12/2013|TRAINING - POLICE|REGIONAL TRAINER OUTER LONDON|ST JOHN AMBULANCE SUPPLIES|312490|1110|PEOPLE & DEVELOPMENT|S2 4SW
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|LS AREA COMMAND|Strategic Management Development Ltd|313071|20522.4|LS Total Command|PE8 5AN
Department for Transport|BTP|06/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|THE TRAINING FOUNDATION LTD|311938|720|PEOPLE & DEVELOPMENT|CV4 7HS
Department for Transport|BTP|19/12/2013|TRAINING - POLICE|HR LEARNING AND DEVELOPMENT|West Midlands Police|313130|853|PEOPLE & DEVELOPMENT|B4 6NQ
Department for Transport|BTP|19/12/2013|TRAINING - STAFF|STRATEGIC DEVELOPMENT DEPT|QA-IQ LTD|313144|1074|DEP. CHIEF CONSTABLE TOTAL|LS12 6BD
Department for Transport|BTP|24/12/2013|TRAINING - STAFF|INFORMATION MANAGEMENT|QA-IQ LTD|312929|600|PROT SERV DISCLOSURE UNIT|LS12 6BD
Department for Transport|BTP|24/12/2013|TRAINING - STAFF|INFORMATION MANAGEMENT|QA-IQ LTD|312930|600|PROT SERV DISCLOSURE UNIT|LS12 6BD
Department for Transport|BTP|19/12/2013|TRAINING - STAFF|CONTROL ROOM BIRMINGHAM|BT GLOBAL SERVICES|312575|1651.03|OPERATIONS DEPT|NW9 5BA
Department for Transport|BTP|06/12/2013|TRAINING - STAFF|DIRECTORATE CORPORATE RESOURCE|Strategic Management Development Ltd|306323|3840|FINANCE & CORPORATE SERVICES|PE8 5AN
Department for Transport|BTP|06/12/2013|TRAINING - STAFF|DIRECTORATE CORPORATE RESOURCE|Strategic Management Development Ltd|309434|3840|FINANCE & CORPORATE SERVICES|PE8 5AN
