DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNUMBER|AMOUNT
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|THE MORAY COUNCIL|503733|1,065.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|THE MORAY COUNCIL|503734|4,047.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|COMHAIRLE NAN EILEAN SIAR|503742|3,961.80
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|COMHAIRLE NAN EILEAN SIAR|503747|766.80
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|COMHAIRLE NAN EILEAN SIAR|503749|3,940.50
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|COMHAIRLE NAN EILEAN SIAR|503750|3,961.80
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|COMHAIRLE NAN EILEAN SIAR|503751|2,513.40
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Rates & Cilor|Maritime Services|COMHAIRLE NAN EILEAN SIAR|503754|21,000.50
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Postage|Maritime Services|PITNEY BOWES PURCHASE POWER|503658|513.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Training|Human Resources|SOUTH TYNESIDE COLLEGE|503758|1,200.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Training|Human Resources|SOUTH TYNESIDE COLLEGE|503759|1,200.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Training|Human Resources|SOUTH TYNESIDE COLLEGE|503760|1,200.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Training|Human Resources|AID TRAINING & OPERATIONS Ltd|503761|1,800.00
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Agency Staff|Finance|AMBRIDGE HARRIS|503762|3,026.70
Department For Transport|Maritime and Coastguard Agency|20/04/2011|Consultancies|Human Resources|BEAMANS LTD|503764|2,053.50
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Helicopter Expenditure|Asset Management|MINISTRY of DEFENCE & PUBLIC SUB ACCOUNT|503766|40,744.20
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Agency Staff|Finance|VENN GROUP Ltd|503829|1,410.00
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Agency Staff|Shared Services|VENN GROUP Ltd|503828|687.16
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Agency Staff|Shared Services|BADENOCH & CLARK|503834|942.61
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Removals|Human Resources|CONNELLS|503811|720.00
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Printing & Publicity Expend|Maritime Services|EC GROUP|503816|1,204.30
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Training|Human Resources|LOWESTOFT & WAVENEY EDUCATION SERVICES LTD|503831|915.00
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Utilities|Maritime Services|ESB INDEPENDENT ENERGY (NI) LTD|503835|1,246.36
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Utilities|Maritime Services|SCOTTISH FUELS|503837|1,180.63
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Rates & Cilor|Maritime Services|DUMFRIES & GALLOWAY COUNCIL|503844|1,043.70
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Utilities|Maritime Services|ESB INDEPENDENT ENERGY (NI) LTD|503848|1,425.88
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Utilities|Maritime Services|NORTHERN IRELAND ENERGY Ltd|503846|1,075.59
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Cg Ancillary Services|Asset Management|COSALT UK|503614|847.34
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503822|1,645.22
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503823|591.71
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503860|766.28
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Cg Ancillary Services|Asset Management|ARVAL/DIALCARD UK LTD|503861|744.44
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Computing & Office Machinery|ICT|QC SUPPLIES LTD|503851|888.33
Department For Transport|Maritime and Coastguard Agency|21/04/2011|Inst/Maint Telecoms, Pws & Rls|ICT|CABLE & WIRELESS UK|503853|29,184.60
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Agency Staff|Shared Services|BROOK STREET (UK) LTD|503928|535.04
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Civil Hydrography|Maritime Services|GARDLINE GEOSURVEYS LTD|503916|214,482.20
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Staff Related Costs|Human Resources|COMPUTERSHARE VOUCHER SERVICES|503915|7,814.64
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Conferences & Seminars|Office Of Chief Executive|THE CHAMBER OF SHIPPING LTD|503937|3,600.00
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Overseas T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|5,557.81
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Overseas T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|1,133.56
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Overseas T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|17,717.44
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Overseas T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|506.52
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Overseas T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|517.12
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Removals|Human Resources|CAPITA BUSINESS TRAVEL|503719|833.70
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|3,790.65
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|1,266.36
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Human Resources|CAPITA BUSINESS TRAVEL|503719|1,125.78
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Office Of Chief Executive|CAPITA BUSINESS TRAVEL|503719|1,443.83
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|5,021.54
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Corporate Development|CAPITA BUSINESS TRAVEL|503719|746.31
Department For Transport|Maritime and Coastguard Agency|26/04/2011|Uk T&S|Maritime Services|CAPITA BUSINESS TRAVEL|503719|7,451.15
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Estate Projects|Asset Management|P T CONTRACTORS Ltd|503938|6,507.88
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Building Projects (Non Asset)|Asset Management|IMSERV EUROPE LTD|503923|1,087.87
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Stationery & Printing|Maritime Services|THORNE OFFSET LTD|503718|1,617.60
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Agency Staff|Finance|AMBRIDGE HARRIS|503995|2,118.68
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Agency Staff|Finance|SHERIDAN MAINE LTD|503999|1,357.80
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Agency Staff|Shared Services|SHERIDAN MAINE LTD|503998|1,110.36
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Rent|Asset Management|WRAGGE & CO|503973|21,440.00
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Building Projects (Non Asset)|Asset Management|WRAGGE & CO|503973|510.00
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Rates & Cilor|Maritime Services|DUMFRIES & GALLOWAY COUNCIL|503970|639.00
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Utilities|Maritime Services|CORONA ENERGY|503968|896.28
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Rent|Asset Management|INNES ENGLAND|503984|-1,050.00
Department For Transport|Maritime and Coastguard Agency|27/04/2011|Service Charges|Asset Management|SW OF ENGLAND REGIONAL DEVELOPMENT AGENCY|503980|-2,806.43
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Operational Capital Purch.|Asset Management|NISSAN MOTOR (GB) LTD|504060|19,395.83
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Agency Staff|Finance|VENN GROUP Ltd|504049|1,128.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Agency Staff|Shared Services|VENN GROUP Ltd|504048|512.39
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Postage|Asset Management|ROYAL MAIL CENTRAL REMITTANCE CENTRE|504044|2,153.24
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|ST JOHN AMBULANCE SUPPLIES|500128|556.20
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|ST JOHN AMBULANCE SUPPLIES|500140|556.20
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|ST JOHN AMBULANCE SUPPLIES|500143|556.20
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|ST JOHN AMBULANCE SUPPLIES|500147|1,112.40
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|ST JOHN AMBULANCE SUPPLIES|500166|1,112.40
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|CHEMRING MARINE LTD|504031|1,451.09
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Cg Ancillary Services|Asset Management|SUNDRIDGE HOLDINGS LTD|504077|3,778.20
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Estate Management|Maritime Services|SIEMENS ENERGY SERVICES LTD|503748|1,062.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Estate Management|Maritime Services|ISS FS LIMITED MIDLANDS|503932|2,546.19
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Estate Management|Maritime Services|SPECIAL SPARKLE|503933|1,313.05
Department For Transport|Maritime and Coastguard Agency|28/04/2011|It - Tangible|ICT|EVOLVE BUSINESS CONSULTANCY LTD|503743|17,798.40
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Agency Staff|Shared Services|BADENOCH & CLARK|504098|910.76
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Agency Staff|Shared Services|BADENOCH & CLARK|504099|942.61
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Civil Hydrography|Maritime Services|RESON OFFSHORE LTD|504036|1,416.10
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Civil Hydrography|Maritime Services|WESTER ROSS DIVING SERVICES|504034|1,840.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Satelite Communications|Maritime Services|AST CONNECTIONS|503955|579.41
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Civil Hydrography|Maritime Services|RESON OFFSHORE LTD|504037|5,850.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Industry - Other Marine Servs|Maritime Services|DR C W EVANS|504043|2,860.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Removals|Human Resources|NOVOTEL LONDON GREENWICH|504039|605.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Staff Related Costs|Human Resources|EMPLOYEE ADVISORY RESOURCE LIMITED|504040|2,847.55
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Postage|Maritime Services|CITY SPRINT|504069|793.94
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Estate Maintenance|Maritime Services|CHUBB ELECTRONIC SECURITY LTD|504078|1,182.49
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Estate Maintenance|Maritime Services|FIRST TESTING Ltd|504073|560.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Estate Management|Maritime Services|MINSTER CLEANING SERVICES|504082|507.14
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Rates & Cilor|Maritime Services|LAND & PROPERTY SERVICES|504087|27,734.07
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Utilities|Maritime Services|NORTHERN IRELAND ENERGY Ltd|504085|1,117.70
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Utilities|Maritime Services|NORTHERN IRELAND ENERGY Ltd|504086|773.69
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Postage|Maritime Services|FREEPOST 15921|504093|780.00
Department For Transport|Maritime and Coastguard Agency|28/04/2011|Computing & Office Machinery|ICT|IVS 3D LTD|504106|2,100.00
Department For Transport|Passenger Focus|25/02/2011|Press Cuttings|COMMUNICATIONS|Cision UK Ltd|PIN010910|4,449.60
Department For Transport|Passenger Focus|11/03/2011|Stationery Special|RESOURCES|TU INK|PIN010890|590.40
Department For Transport|Passenger Focus|15/03/2011|Research Fees|Bus Passengers|GFK NOP Ltd|PIN010793|14,164.80
Department For Transport|Passenger Focus|18/03/2011|Research Fees|Bus Passengers|GFK NOP Ltd|PIN010779|21,676.80
Department For Transport|Passenger Focus|24/03/2011|Other IT Support|RESOURCES|SERVO Limited|PIN010814|1,792.37
Department For Transport|Passenger Focus|28/03/2011|Research Fees|POLICY & RESEARCH|GFK NOP Ltd|PIN010811|18,972.00
Department For Transport|Passenger Focus|28/03/2011|Research Fees|POLICY & RESEARCH|GFK NOP Ltd|PIN010811|3,794.40
Department For Transport|Passenger Focus|30/03/2011|General Management Training|RESOURCES|Misc Supplier|PIN010902|502.92
Department For Transport|Passenger Focus|30/03/2011|Other IT Support|RESOURCES|SERVO Limited|PIN010826|9,420.00
Department For Transport|Passenger Focus|30/03/2011|Office Equipment Rentals|RESOURCES|ALTO DIGITAL FINANCE|PIN010880|654.05
Department For Transport|Passenger Focus|30/03/2011|General Management Training|RESOURCES|Misc Supplier|PIN010903|2,473.02
Department For Transport|Passenger Focus|31/03/2011|Research Fees|POLICY & RESEARCH|BDRC Continental Ltd|PIN010843|28,584.00
Department For Transport|Passenger Focus|31/03/2011|Call Centre|PASSENGER ADVICE|FIRST CALL BUSINESS COMMUNICAT|PIN010846|499.16
Department For Transport|Passenger Focus|31/03/2011|Call Centre|PASSENGER ADVICE|FIRST CALL BUSINESS COMMUNICAT|PIN010846|842.16
Department For Transport|Passenger Focus|31/03/2011|Professional Fees|CHIEF EXECS OFFICE|Misc Supplier|PIN010870|928.80
Department For Transport|Passenger Focus|31/03/2011|Electricity|RESOURCES|MCR Property Group|PIN010872|1,740.27
Department For Transport|Passenger Focus|31/03/2011|Cleaning|RESOURCES|MITIE FACILITIES SERVICE|PIN010881|1,005.65
Department For Transport|Passenger Focus|31/03/2011|General Management Training|RESOURCES|Misc Supplier|PIN010882|1,200.00
Department For Transport|Passenger Focus|31/03/2011|Office Equipment Rentals|RESOURCES|ALTO DIGITAL FINANCE|PIN010900|895.62
Department For Transport|Passenger Focus|31/03/2011|Press Cuttings|COMMUNICATIONS|Precise Media Monitoring Limited|PIN010907|763.39
Department For Transport|Passenger Focus|31/03/2011|Press Cuttings|Bus Passengers|Precise Media Monitoring Limited|PIN010907|676.96
Department For Transport|Passenger Focus|31/03/2011|Printing|COMMUNICATIONS|Allen Design Group|PIN010944|3,702.00
Department For Transport|Passenger Focus|04/04/2011|Professional Fees|PASS LINK MANCHESTER|John Sears|PIN010852|1,620.00
Department For Transport|Passenger Focus|04/04/2011|Safety and Europe Advice|POLICY & RESEARCH|London TravelWatch|PIN010869|1,438.00
Department For Transport|Passenger Focus|05/04/2011|Members Fees|Bus Passengers|Mike Parker Enterprises|PIN010867|630.00
Department For Transport|Passenger Focus|06/04/2011|Public Transport|PASSENGER ADVICE|Trainline.com Ltd|PIN010908|1,175.60
Department For Transport|Passenger Focus|06/04/2011|Public Transport|Bus Passengers|Trainline.com Ltd|PIN010908|418.10
Department For Transport|Passenger Focus|06/04/2011|Public Transport|COMMUNICATIONS|Trainline.com Ltd|PIN010908|95.85
Department For Transport|Passenger Focus|06/04/2011|Public Transport|POLICY & RESEARCH|Trainline.com Ltd|PIN010908|22.40
Department For Transport|Passenger Focus|06/04/2011|Public Transport|POLICY & RESEARCH|Trainline.com Ltd|PIN010908|126.00
Department For Transport|Passenger Focus|06/04/2011|Public Transport|PASS LINK MANCHESTER|Trainline.com Ltd|PIN010908|2,758.25
Department For Transport|Passenger Focus|06/04/2011|Public Transport|RESOURCES|Trainline.com Ltd|PIN010908|3,378.20
Department For Transport|Passenger Focus|06/04/2011|Research Fees|POLICY & RESEARCH|Central Office of Information|PIN010914|13,800.00
