DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department for Transport|Department for Transport|16/02/2012|Publications for Resale|DASH|CREATIVE CHOICE CIC|2000023709|3373.76|HSR Rail Infrastructure Dec Job 075|SW1H 0DJ
Department for Transport|Department for Transport|06/02/2012|Publications for Resale|DASH|THE STATIONERY OFFICE LTD|2000022696|682.76|High Speed Rail Decision and next step|NR3 1PD
Department for Transport|Department for Transport|06/02/2012|Publications for Resale|DASH|THE STATIONERY OFFICE LTD|2000022696|581.61|High Speed Rail Decision and next step|NR3 1PD
Department for Transport|Department for Transport|22/02/2012|Recruitment|DASH|ODGERS RAY & BERNDSTON|2000023981|12333.33|Long list presentation for chairman|W1S 1JJ
Department for Transport|Department for Transport|03/02/2012|Support Services|DASH|ENVIRONMENTAL SCIENTIFICS GROUP LTD|2000022596|4310.99|Support services for UNSCOE -ESG|DE15 0YZ
Department for Transport|Department for Transport|06/02/2012|Transport Consultancy|DASH|ATKINS LTD (TRANSPORT PLANNING)|2000022687|47722.8|High Speed Rail Study - Update|WR5 1TX
Department for Transport|Department for Transport|28/02/2012|Legal Consultancy|Directly Operated Railways|BEACHCROFT LLP|2000024408|7913.14|PROF FEES 01.12.10 TO 14.03.11|BS99 7UR
Department for Transport|Department for Transport|01/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000022394|3821.13|Pension Payments|DL3 6XR
Department for Transport|Department for Transport|15/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000023607|3088.64|BTC Pension Scheme 1974 fund benefits|DL3 6XR
Department for Transport|Department for Transport|15/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000023607|899.72|Deficiency payment 4 w/e 31.12.11|DL3 6XR
Department for Transport|Department for Transport|15/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000023607|3476.24|Pension Payments to Former Employees|DL3 6XR
Department for Transport|Department for Transport|21/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000023926|1272.1|Pension Payments to Former Employees|DL3 6XR
Department for Transport|Department for Transport|21/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000023926|899.72|Pension Payments to Former Employees|DL3 6XR
Department for Transport|Department for Transport|29/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000024500|3828.91|Pension Payments to Former Employees|DL3 6XR
Department for Transport|Department for Transport|29/02/2012|Agents Fees|Domestic DG's Office|DD ACCRAILWAY PENS TRUSTEE|2000024500|899.72|Pension Payments to Former Employees|DL3 6XR
Department for Transport|Department for Transport|02/02/2012|Agents Fees|Domestic DG's Office|RAILWAYS PENSION MANAGEMENT LT|2000022512|1250000| Railways Pension Monthly Payments|DL3 6EH
Department for Transport|Department for Transport|22/02/2012|Agents Fees|Domestic DG's Office|RAILWAYS PENSION MANAGEMENT LT|2000023985|1674|RPMI - Railways Pension Monthly Payments|DL3 6EH
Department for Transport|Department for Transport|07/02/2012|Rates|Domestic DG's Office|RAILWAYS PENSION MANAGEMENT LT|2000022784|159722.38|Feb 12 RPMI - VAT only|DL3 6EH
Department for Transport|Department for Transport|15/02/2012|Rates|Domestic DG's Office|RAILWAYS PENSION MANAGEMENT LT|2000023611|-159722.38|Credit for Invoice 5105918101|DL3 6EH
Department for Transport|Department for Transport|15/02/2012|Rates|Domestic DG's Office|RAILWAYS PENSION MANAGEMENT LT|2000023611|180365.59|Pensions Admin 2010 - 2011|DL3 6EH
Department for Transport|Department for Transport|13/02/2012|Books|General Counsel's Office|WILDY AND SONS LTD|2000023419|594||WC2A 2JD
Department for Transport|Department for Transport|08/02/2012|Personal Development|General Counsel's Office|NATIONAL SCHOOL OF GOVERNMENT|2000022873|825|S Henderson/18.1.12-20.1.12/Draft Stat Instruments|SL5 0QE
Department for Transport|Department for Transport|23/02/2012|Personal Development|General Counsel's Office|NATIONAL SCHOOL OF GOVERNMENT|2000024037|500|Data Exploration - 06/02/12 SC|SL5 0QE
Department for Transport|Department for Transport|10/02/2012|Security|General Counsel's Office|FCO SERVICES|2000023018|3192|Jan 12 FCO Services - National Security Vetting|MK19 7BH
Department for Transport|Department for Transport|29/02/2012|Services provided by OGDs|General Counsel's Office|OFFICE OF RAIL REGULATION|2000024482|4358.22|JW/ salary recharge/ wef 19.2.12|WC2B 4AN
Department for Transport|Department for Transport|16/02/2012|Storage & Distribution charges|General Counsel's Office|COMMUNITIES AND LOCAL GOVERNMENT|2000023711|37397.25|Record Library Support Sevices for CLG|SW1E 5DU
Department for Transport|Department for Transport|13/02/2012|Training|General Counsel's Office|BPP PROFESSIONAL EDUCATION LTD|2000023407|1285|PSC Core &Electives, SH|W12 8AA
Department for Transport|Department for Transport|13/02/2012|Treasury Solicitors|General Counsel's Office|TREASURY SOLICITOR|2000023402|33126.7|Charges to 31.1.12 Various cases|WC2B 4TS
Department for Transport|Department for Transport|28/02/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|CHEVROLET UK|2000024433|15000.00|PiCG Chevrolet Jan 2012 #15k|LU1 3YT
Department for Transport|Department for Transport|28/02/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|CITROEN AUTOMOBILES UK LTD|2000024430|5000.00|PiCG Citroen Jan 2011 #5k|CV3 1ND
Department for Transport|Department for Transport|28/02/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|EVALU8 TRANSPORT INNOVATIONS LTD|2000024431|10924.00|East of England Q1 FY11/12 claim|AL10 9AB
Department for Transport|Department for Transport|28/02/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|NISSAN MOTOR GB LTD|2000024429|70000.00|Nissan Jan 2012 #70k|WD3 9YS
Department for Transport|Department for Transport|10/02/2012|Capital Grant to Priv Sector - Companies|Greener Transport & International|VAUXHALL MOTORS|2000023014|20000.00|PiCG Vauxhall Dec 2011 - #20k|LU1 3YT
Department for Transport|Department for Transport|28/02/2012|Capital Grants to Local Authorities|Greener Transport & International|CENEX|2000024426|93536.69|Midlands Q1-3 Claim|LE11 3TU
Department for Transport|Department for Transport|28/02/2012|Capital Grants to Local Authorities|Greener Transport & International|EVALU8 TRANSPORT INNOVATIONS LTD|2000024431|66504.00|East of England Q3 claim|AL10 9AB
Department for Transport|Department for Transport|28/02/2012|Capital Grants to Local Authorities|Greener Transport & International|TFL - SURFACE TRANSPORT|2000024428|72384.98|TfL FY11/12 Q3 claim|SE1 8NJ
Department for Transport|Department for Transport|14/02/2012|Capital Grants to Local Authorities|Greener Transport & International|TRANSPORT SCOTLAND|2000023536|88517.00|Scotland PIP Q3 claim 2011/12|G4 0HF
Department for Transport|Department for Transport|28/02/2012|Curr Grant to Priv Sect-Persons & NPISH|Greener Transport & International|ENERGY SAVING TRUST|2000024421|388665.00|February 2012 EST Grant Claim (16 Jan 2012)|SW1H 9BP
Department for Transport|Department for Transport|14/02/2012|Current Grant to other CG body|Greener Transport & International|TECHNOLOGY STRATEGY BOARD|2000023535|3209000.00|Q3 #3.209m - 561 & 559 & 560 & 562|SN2 1JF
Department for Transport|Department for Transport|22/02/2012|Hospitality|Greener Transport & International|DFT ONE TIME VENDOR|2000023970|804|Chinese Delegation Judge - reissue|SW1P 4DR
Department for Transport|Department for Transport|08/02/2012|Machinery Rental|Greener Transport & International|DANWOOD GROUP LTD|2000022834|445.19|Danwood Rental Hire 5/2 - 4/5/2012|LN6 3DG
Department for Transport|Department for Transport|13/02/2012|Minor Developments|Greener Transport & International|TRIAD GROUP PLC|2000023412|100000|Renewable Transport Fuel Obligation Proj Jan Inv|GU7 1XE
Department for Transport|Department for Transport|01/02/2012|Other Professional Fees|Greener Transport & International|AEA TECHNOLOGY PLC|2000022385|16889|AEA management PICG - Oct-Dec 2011|OX11 0QR
Department for Transport|Department for Transport|14/02/2012|Programme and Project Management Consultancy|Greener Transport & International|CENEX|2000023529|25806.33|Low Carbon Vehicle Procurement Programme - Dec 11|LE11 3TU
Department for Transport|Department for Transport|15/02/2012|Programme and Project Management Consultancy|Greener Transport & International|CENEX|2000023615|25806.33|LOW CARBON VEHICLE PROCUREMENT|LE11 3TU
Department for Transport|Department for Transport|10/02/2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000023012|25554.6||EC1N 2TD
Department for Transport|Department for Transport|10/02/2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000023012|22512||EC1N 2TD
Department for Transport|Department for Transport|14/02/2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000023542|10934.4||EC1N 2TD
Department for Transport|Department for Transport|14/02/2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000023542|25723||EC1N 2TD
Department for Transport|Department for Transport|14/02/2012|Programme and Project Management Consultancy|Greener Transport & International|MOORHOUSE CONSULTING LIMITED|2000023542|14242.8||EC1N 2TD
Department for Transport|Department for Transport|03/02/2012|Research|Greener Transport & International|ECONOMIC & SOCIAL RESEARCH CNCL|2000022601|100000|Understanding Society 2011/2012|SN2 1UJ
Department for Transport|Department for Transport|20/02/2012|Research|Greener Transport & International|ELEMENT ENERGY LTD|2000023849|14185.4|Ultra-Low Emission Van Research Project|CB1 2JD
Department for Transport|Department for Transport|20/02/2012|Research|Greener Transport & International|NETFUNDI LTD|2000023826|586|Maintenance and Hosting for Jan 2012|LA1 1SQ
Department for Transport|Department for Transport|08/02/2012|Services provided by OGDs|Greener Transport & International|VCA Headquarters|2000022828|599.5|VCA Volt check CmcQ x6083|BS5 6XX
Department for Transport|Department for Transport|15/02/2012|Services provided by OGDs|Greener Transport & International|VCA Headquarters|2000023588|40333|Q3 2011/12 01Oct 11-31 Dec11 Enviroment strategy|BS5 6XX
Department for Transport|Department for Transport|15/02/2012|Services provided by OGDs|Greener Transport & International|VEHICLE CERTIFICATION AGENCY|2000023602|137250|Oct-Dec 11 1201 IVS Policy Supprt Q3 2011-12|BS5 6XX
Department for Transport|Department for Transport|07/02/2012|Training|Greener Transport & International|NATIONAL SCHOOL OF GOVERNMENT|2000022792|635|Effective speech writing 25/01|SL5 0QE
Department for Transport|Department for Transport|23/02/2012|Transport Consultancy|Greener Transport & International|TRANSPORT FOR GREATER MANCHESTER|2000024057|2400|MMBox RSI Investigation - Reinput of 5105905553|M60 1HX
Department for Transport|Department for Transport|20/02/2012|Transport Consultancy|Greener Transport & International|UNIVERSITY OF LEEDS|2000023837|3868.6||LS2 9JT
Department for Transport|Department for Transport|13/02/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000023406|3061.32|W/E 14/01/12 RG|BN11 2BW
Department for Transport|Department for Transport|13/02/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000023406|3061.32|W/E 21/01/12 RG|BN11 2BW
Department for Transport|Department for Transport|13/02/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000023406|3061.32|W/E 28/01/12 RG|BN11 2BW
Department for Transport|Department for Transport|16/02/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000023686|3061.32|W/E 04/02/12|BN11 2BW
Department for Transport|Department for Transport|29/02/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000024489|3061.32|W/E 11/02/12, RG|BN11 2BW
Department for Transport|Department for Transport|29/02/2012|Agency Staff Costs|Group Finance|ALLEN LANE FINANCIAL RECRUITMENT|2000024489|3061.32|W/E 18/02/12, RG|BN11 2BW
Department for Transport|Department for Transport|15/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000023589|2822.7|PC - w/e 03.02.12 - B&C|W1T 5AE
Department for Transport|Department for Transport|21/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000023905|2822.7|10.02.12 temp staff|W1T 5AE
Department for Transport|Department for Transport|27/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000024337|2822.7|W/e 17.02.2012, PC|W1T 5AE
Department for Transport|Department for Transport|01/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000022387|4036.38|B&C - B.T. - W/E 21/01/12|W1T 5AE
Department for Transport|Department for Transport|15/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000023589|4036.38|BT - W/E 03.02.2012 B&C|W1T 5AE
Department for Transport|Department for Transport|15/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000023589|1614.55|BT - W/E 27.01.2012 B&C|W1T 5AE
Department for Transport|Department for Transport|21/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000023905|4060.62|13.01.12|W1T 5AE
Department for Transport|Department for Transport|21/02/2012|Agency Staff Costs|Group Finance|BADENOCH & CLARK|2000023905|4036.38|WE 10.02.12 |W1T 5AE
Department for Transport|Department for Transport|07/02/2012|Agency Staff Costs|Group Finance|ELAN COMPUTING LTD|2000022769|3191.66|PE 15.01.2012-22.01.2012-29.01.2012 SF|EC1R 3DR
Department for Transport|Department for Transport|10/02/2012|Agency Staff Costs|Group Finance|ELAN COMPUTING LTD|2000023001|1139.88|W.e 5.2.12, SF|EC1R 3DR
Department for Transport|Department for Transport|21/02/2012|Agency Staff Costs|Group Finance|ELAN COMPUTING LTD|2000023912|1139.88|W.e 12.2.12, SF|EC1R 3DR
Department for Transport|Department for Transport|29/02/2012|Agency Staff Costs|Group Finance|ELAN COMPUTING LTD|2000024494|797.92|S F-w/e 19.02.2012|EC1R 3DR
Department for Transport|Department for Transport|02/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000022511|5760|W.e 15.1.12, WN|SL1 3SA
Department for Transport|Department for Transport|10/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000023009|390|PE 05.02.12 TB|SL1 3SA
Department for Transport|Department for Transport|14/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000023521|5184|W/e 6/2/12 - |SL1 3SA
Department for Transport|Department for Transport|21/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000023925|1560| 12/02/12|SL1 3SA
Department for Transport|Department for Transport|23/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000024058|5760| w/e 12.02.2012 - WN|SL1 3SA
Department for Transport|Department for Transport|23/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000024058|1170|3 Days - W/E 19/02/12 TB|SL1 3SA
Department for Transport|Department for Transport|24/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000024130|5519.98|7 Days W/E 29/01/12 & 05/02/12 - RG|SL1 3SA
Department for Transport|Department for Transport|24/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000024130|4608|W N WE 19.02.2012|SL1 3SA
Department for Transport|Department for Transport|10/02/2012|Agency Staff Costs|Group Finance|MICHAEL PAGE INTERNATIONAL|2000023009|1560|PE 05.02.12 TB|SL1 3SA
Department for Transport|Department for Transport|14/02/2012|Agency Staff Costs|Group Finance|NETWORKERS RECRUITMENT|2000023524|539.95| W/E 10/12/11|BR1 1HP
Department for Transport|Department for Transport|15/02/2012|Agency Staff Costs|Group Finance|NETWORKERS RECRUITMENT|2000023613|-719.93|Credit for invoice 100292499|BR1 1HP
