DEPARTMENTFAMILY|ENTITY|DATE|EXPENSETYPE|EXPENSEAREA|SUPPLIER|TRANSACTIONNO|SUMOFAMOUNT|TEXT|POSTCODE
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|484572|-521.65|Apps and Certs Receipt - APC874|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|498054|-0.14|Apps and Certs Receipt - APC5412|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|503531|-225431.75|Apps and Certs Receipt - APC7204|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|506905|-0.59|Apps and Certs Receipt - APC9033|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|509087|-22036.32|Apps and Certs Receipt - APC9893|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|514722|-5279.01|Apps and Certs Receipt - APC12430|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|516570|-140913.82|Apps and Certs Receipt - APC13244|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|516573|-35395.2|Apps and Certs Receipt - APC13244|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|517958|-53892.72|Apps and Certs Receipt - APC14392|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|519634|-86303.32|Apps and Certs Receipt - APC15747|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|519636|-815.46|Apps and Certs Receipt - APC15747|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|519637|-40043.64|Apps and Certs Receipt - APC15747|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|521203|-1539.38|Apps and Certs Receipt - APC17682|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|521204|-188280.86|Apps and Certs Receipt - APC17682|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|521205|-9728.36|Apps and Certs Receipt - APC17682|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|523560|1153927.04|Apps and Certs Receipt - APC19998|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|523561|1126833.71|Apps and Certs Receipt - APC19998|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|523562|1519143.39|Apps and Certs Receipt - APC19998|M2 5JB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|MAJOR PROJECTS|COSTAIN LIMITED|523517|2203956||SL6 4UB
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|468841|-27471.27|Apps & Certs - April 2010|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521382|-4855.81|Apps and Certs Receipt - APC17259|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521385|-7877.8|Apps and Certs Receipt - APC17254|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521386|-15730.84|Apps and Certs Receipt - APC17253|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521387|-11735.55|Apps and Certs Receipt - APC17252|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521388|-1145.61|Apps and Certs Receipt - APC17251|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|521390|-3705.62|Apps and Certs Receipt - APC17250|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|523537|107020.56|Apps and Certs Receipt - APC19409|BS32 4SR
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|523563|252368.64|Apps and Certs Receipt - APC19738|DN18 5BW
Department For Transport|Highways Agency|05/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|523564|550251.96|Apps and Certs Receipt - APC19731|DN18 5BW
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522386|-7035.41|WM vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522387|-6412.55|SE vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522388|-7206.76|NW vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522389|-8029.91|E vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522390|-8536.41|NE vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522391|-1777.27|EM vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522392|-8203.41|SW vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|TOS operational Vehicle rental|TRAFFIC MANAGEMENT DIRECTORATE|LEX AUTOLEASE LIMITED|522393|-1592.48|DC vehicle rental charges March 2012|BL9 8RT
Department For Transport|Highways Agency|05/04/2012|Water and sewerage|TRAFFIC MANAGEMENT DIRECTORATE|ANGLIAN WATER (NON CIS) WATER USAGE|523548|592.23|Water & Sewerage Charges for Toddington Outstation 16 Dec - 28 March 2012|CM20 9HB
Department For Transport|Highways Agency|05/04/2012|WM - Winter Maintenance|NETWORK DELIVERY & DEVELOPMENT|ENTERPRISEMOUCHEL LIMITED|523560|75341.31|Apps and Certs Receipt - APC19998|M2 5JB
Department For Transport|Highways Agency|10/04/2012|Business rates|TRAFFIC MANAGEMENT DIRECTORATE|NOTTINGHAM CITY COUNCIL|523584|7200|Business Rates, Car Park Levy 2012-13|NG2 3NG
Department For Transport|Highways Agency|10/04/2012|CM - Time Based Charges|NETWORK DELIVERY & DEVELOPMENT|GENESYS TELECOMMUNICATIONS LTD|523595|609.75|Invoice C-0965 Mar 12|GU14 7BF
Department For Transport|Highways Agency|10/04/2012|CM External Technical Consultant Costs|NETWORK DELIVERY & DEVELOPMENT|ASSOCIATED BRITISH PORTS|509043|-11393|invoice L11/074722 July 2011 A12 Bascule Bridge Lowestoft - Maintenance Account|IP4 1BY
Department For Transport|Highways Agency|10/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CORDEROY CONTRACT SERVICES LTD|523415|98.5||ME18 5NN
Department For Transport|Highways Agency|10/04/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|523586|5953.5|Invoice No. 30-35.0845, dated 21 March 2012 for AWN 108 Time charges for Dec 2011 and January 2012.|NW1 3AX
Department For Transport|Highways Agency|10/04/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|IPL INFORMATION PROCESSING LTD|521066|1278.28|Milestone H1 (March 12):|BA1 5LR
Department For Transport|Highways Agency|10/04/2012|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|521860|535.6|Electric for Federated House, Dorking March 2012|RH10 1TX
Department For Transport|Highways Agency|10/04/2012|Electricity|FINANCE & BUSINESS SERVICES|EDF ENERGY (NON CIS) CHARGES|523589|10059.56|Electricity at Woodlands for March 2012|RH10 1TX
Department For Transport|Highways Agency|10/04/2012|External seminars and conferences|FINANCE & BUSINESS SERVICES|OPP LTD|523609|7.5|Invoice 371938 Doc 402051 Advanced Coaching & Leadership Development 24/05/12|OX2 8EP
Department For Transport|Highways Agency|10/04/2012|External seminars and conferences|FINANCE & BUSINESS SERVICES|TRAINING FOR EXCELLENCE|523572|6394.5|7358|WR10 3LY
Department For Transport|Highways Agency|10/04/2012|External seminars and conferences|FINANCE & BUSINESS SERVICES|TRAINING FOR EXCELLENCE|523574|2040.51|7359|WR10 3LY
Department For Transport|Highways Agency|10/04/2012|File storage and distribution services|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|523621|551.95|toddington 19306 #551.95|BS24 6TA
Department For Transport|Highways Agency|10/04/2012|File storage and distribution services|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|523623|945.75|Heston 19340 #945.75|BS24 6TA
Department For Transport|Highways Agency|10/04/2012|File storage and distribution services|TRAFFIC MANAGEMENT DIRECTORATE|PRO-TECT SAFETY SIGNS|523624|610.9|invoice 19341 Chieveley #610.90|BS24 6TA
Department For Transport|Highways Agency|10/04/2012|Lands Costs|MAJOR PROJECTS|VALUATION OFFICE AGENCY|523612|1083|VOA Inv 250002245452011 - LCE for A47 J16|SW19 4DT
Department For Transport|Highways Agency|10/04/2012|Lands Costs|MAJOR PROJECTS|VALUATION OFFICE AGENCY|523617|1160|VOA Inv 25000224472011 - LCE for M25 J28/A12 Brook Street Junct|SW19 4DT
Department For Transport|Highways Agency|10/04/2012|Lands Costs|MAJOR PROJECTS|VALUATION OFFICE AGENCY|523618|1291|VOA Inv 25000224482011 - LCE for M20-M26 Street Lighting|SW19 4DT
Department For Transport|Highways Agency|10/04/2012|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|OPP LTD|522574|-554.5|INV0372005 Doc 402040 MBTI Step1 Booklets and anser sheets. Training material for various courses|OX2 8EP
Department For Transport|Highways Agency|10/04/2012|Other external training costs|TRAFFIC MANAGEMENT DIRECTORATE|OPP LTD|523609|547|Invoice 371938 Doc 402051 Advanced Coaching & Leadership Development 24/05/12|OX2 8EP
Department For Transport|Highways Agency|10/04/2012|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|AUTOLINK CONCESSIONAIRES (A19) LIMITED|523581|2834.61|INVOICE 629 DATED 02 MARCH 2012|TS23 1PX
Department For Transport|Highways Agency|10/04/2012|PFI Service Payments|NETWORK DELIVERY & DEVELOPMENT|CONNECT A30/A35 LTD|523587|2713471.94|Invoice No. 30-35.0846, dated 2 April 2012 for Shadow Tolls for March 2012.|NW1 3AX
Department For Transport|Highways Agency|10/04/2012|Rentals/Hire of office equipment under operating lease|TRAFFIC MANAGEMENT DIRECTORATE|RICOH CAPITAL LIMITED|523603|941.05|NTOC Ricoh Capital Lease 01.02.2012 to 30.04.2012|CR5 2HR
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|BAM NUTTALL LIMITED|523604|5000.6|A421 Great Barford - BAM Nuttall Cert 50|GU15 3XW
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CAPITA SYMONDS LIMITED|523593|18069.12||DL1 9HB
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|523601|66104.58||WV1 4HY
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION CONSTRUCTION LTD - CIVIL ENGINEERING|523602|597049.02||WV1 4HY
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CARILLION MORGAN SINDALL JOINT VENTURE|523608|4678532.2|A1 Dishforth to Barton improvements -South 04/04/2012|DL8 1DL
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|CORDEROY CONTRACT SERVICES LTD|523575|536.26|invoice No7690 A1 D2B 31/03/2012|ME18 5NN
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|FAITHFUL & GOULD|523591|33439.19|9. March 2012 - Invoice 25 February 2012 to 31 March 2012				|WR5 1TX
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|JACOBS ENGINEERING UK LIMITED|523610|82296.57|INVOICE NUMBER B1768700/006/DRAFT|G2 7HX
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|MAJOR PROJECTS|URS SCOTT WILSON LTD|523594|4721.52|M1 J25-28 514517 Inv: 5058277 Inv: 05 Apr 2012 - Professional Services for March 2012|NG9 6RZ
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|ATKINS LTD|523607|23161||KT18 5BW
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|BALFOUR BEATTY MOTT MACDONALD|523625|5818.38|Apps and Certs Receipt - APC19316|BS32 4SR
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|523583|12862.8|M25 J27 Safety Improvements - January 2012|OL1 9LH
Department For Transport|Highways Agency|10/04/2012|TA Cost AUC - Programme|NETWORK DELIVERY & DEVELOPMENT|MOUCHEL LIMITED|523585|4146.01|M25 J27 Safety Improvements - February 2012|OL1 9LH
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|523347|-59000|Apps and Certs Receipt - APC19446|DL1 1TJ
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|523576|234920.99|Apps and Certs Receipt - APC19729|DN18 5BW
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|BIRSE CIVILS LTD|523580|2019435.69|Apps and Certs Receipt - APC19740|DN18 5BW
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|HANSON CONTRACTING|523592|817864.1|Apps and Certs Receipt - APC20230|BS37 6AY
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERSERVE CONSTRUCTION LIMITED|523578|2013193.16|Apps and Certs Receipt - APC19736|B23 7RZ
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Roads - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERSERVE CONSTRUCTION LIMITED|523599|349966.09|Apps and Certs Receipt - APC19730|B23 7RZ
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|INTERSERVE CONSTRUCTION LIMITED|523579|112498.72|Apps and Certs Receipt - APC19737|B23 7RZ
Department For Transport|Highways Agency|10/04/2012|TA Renewal of Structures - Capital|NETWORK DELIVERY & DEVELOPMENT|NETWORK RAIL|518569|-10491.66|Invoice No. 1104989 = Area 6 Annual Maintenance and renewal charge for bridge BRA/2102B Braintree Bypass under Braintree Branch Railway WORKS AGREEMENT DATED 30/12/1985 for the year ending 25/01/2012 (No increase due this year)|SN1 1GW
Department For Transport|Highways Agency|10/04/2012|TEC - Technology Maintenance|NETWORK DELIVERY & DEVELOPMENT|VARIABLE MESSAGE SIGNS LTD|523596|2737.89||NE31 2JZ
Department For Transport|Highways Agency|11/04/2012|Child care costs|FINANCE & BUSINESS SERVICES|EDENRED (UK GROUP) LTD|523630|712.61|INV05341240 Doc 402619 & INS05341251 Doc 402620|SW1V 2RS
Department For Transport|Highways Agency|11/04/2012|CM - Compensation / Variation Costs|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|523637|114.07|Apps and Certs Receipt - APC19416|WV1 4RU
Department For Transport|Highways Agency|11/04/2012|CM - Lump Sum Fees|NETWORK DELIVERY & DEVELOPMENT|CARILLION-WSP JOINT VENTURE|523637|599499.26|Apps and Certs Receipt - APC19416|WV1 4RU
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|507333|-803.21|NE TechMAC Val 42 May'11|OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|507333|-547.09|NE TechMAC Val 42 May'11|OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|507333|-74.29|NE TechMAC Val 42 May'11|OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|507333|-912|NE TechMAC Val 42 May'11|OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|523666|74.29||OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|523666|45.79||OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|AMEY LG LIMITED|523670|866.21||OX4 4DQ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|520096|-4177.77|Apps and Certs Receipt - APC16307|DL1 1TJ
Department For Transport|Highways Agency|11/04/2012|Contractor Costs|NETWORK DELIVERY & DEVELOPMENT|CORDEROY CONTRACT SERVICES LTD|523415|-0.2||ME18 5NN
Department For Transport|Highways Agency|11/04/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|A-ONE + INTEGRATED HIGHWAY SERVICES (CIS)|515290|-1965.35|Apps and Certs Receipt - APC12765|DL1 1TJ
Department For Transport|Highways Agency|11/04/2012|Contractors Costs|NETWORK DELIVERY & DEVELOPMENT|SERCO LTD|523634|839.15|Additional fax costs|RG27 7FR
Department For Transport|Highways Agency|11/04/2012|Contractors Costs|NETWORK SERVICES DIRECTORATE|HALCROW GROUP LTD|519050|-18116.28||NE11 0RU
Department For Transport|Highways Agency|11/04/2012|Electricity|FINANCE & BUSINESS SERVICES|NPOWER LIMITED (NON CIS) CHARGES|473136|-740.3|Electricity used at Broadway C Block 11/2 - 14/5/10|LS14 1WY
Department For Transport|Highways Agency|11/04/2012|External seminars and conferences|FINANCE & BUSINESS SERVICES|CONSULT CAPITAL|523708|1050|6234|CF10 4AZ
Department For Transport|Highways Agency|11/04/2012|External seminars and conferences|FINANCE & BUSINESS SERVICES|CONSULT CAPITAL|523709|670|6237|CF10 4AZ
Department For Transport|Highways Agency|11/04/2012|Gas|FINANCE & BUSINESS SERVICES|CORONA ENERGY (NON CIS) GAS CHARGES|514575|-1422.24|Gas charges for woodlands from 1/9/11- 30/9/11|WD17 1JW
Department For Transport|Highways Agency|11/04/2012|Gas|FINANCE & BUSINESS SERVICES|CORONA ENERGY (NON CIS) GAS CHARGES|515778|-1186.5|GAS CHARGES AUG11-SEPT 11- CREDIT NOT TO FOLLOW FOR THIS PAYMENT|WD17 1JW
Department For Transport|Highways Agency|11/04/2012|Gas|FINANCE & BUSINESS SERVICES|CORONA ENERGY (NON CIS) GAS CHARGES|518904|-3165.29|Gas charges for woodlands from 1/12/11- 1/1/12|WD17 1JW
Department For Transport|Highways Agency|11/04/2012|ICT Software Maintenance|FINANCE & BUSINESS SERVICES|CABLE & WIRELESS COMMUNICATION (TELEPHONE ACCOUNTS)|502973|-14160|1/4 invoice 01/04/11 - 30/06/11 - GSI Doc 00384418 - Invoice UK10/042011/7715|BS32 4QW
Department For Transport|Highways Agency|11/04/2012|Lands Costs|MAJOR PROJECTS|SMITHS GORE|523633|1164.9|RE April 2012.  IMO. Hourly rates. Waltham Abbey land.|PE1 1QF
Department For Transport|Highways Agency|11/04/2012|Lands Costs|MAJOR PROJECTS|SMITHS GORE|523636|723.7|RE April 2012.  Litigation. HR & CT challenge. 50 Seabrook.|PE1 1QF
Department For Transport|Highways Agency|11/04/2012|Lands Costs|MAJOR PROJECTS|VALUATION OFFICE AGENCY|523632|1930|VOA invoice 25000224522011 - LCE for A38 Derby|SW19 4DT
